s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 1.1380018E+003, 1.7319789E+002, 5.1363104E+002, 1.1354218E+001, 1.2203079E+001, 8.4798536E+000, 5.2054024E+000, 3.6904671E+000, 2.6884105E+000, 2.1662209E+000, 1.9135662E+000, 1.7052492E+000, 1.5698962E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6902041E+000, 2.3475728E+000, 2.3969448E+000, 2.4018633E+000, 2.4021037E+000, 2.4021115E+000, 2.4021118E+000, 2.4513183E+000, 2.5082517E+000, 2.5638075E+000, 2.5927815E+000, 2.6184106E+000, 2.6484730E+000, 2.6678457E+000, 2.6839170E+000, 2.6997445E+000, 2.7082758E+000, 2.7176237E+000, 9.6199999E+000
 1.1400072E+003, 1.7280269E+002, 5.1359869E+002, 1.1207824E+001, 1.2364579E+001, 8.4887743E+000, 5.2075095E+000, 3.6871748E+000, 2.6851842E+000, 2.1634645E+000, 1.9116538E+000, 1.7023249E+000, 1.5660348E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6851904E+000, 2.3470101E+000, 2.3968847E+000, 2.4018593E+000, 2.4021034E+000, 2.4021115E+000, 2.4021118E+000, 2.4505234E+000, 2.5074432E+000, 2.5631270E+000, 2.5921443E+000, 2.6178083E+000, 2.6479251E+000, 2.6673369E+000, 2.6834435E+000, 2.6993084E+000, 2.7078621E+000, 2.7172363E+000, 9.6199999E+000
 1.1420085E+003, 1.7257626E+002, 5.1329791E+002, 1.1213874E+001, 1.2307197E+001, 8.4778347E+000, 5.2102909E+000, 3.6925480E+000, 2.6887083E+000, 2.1651914E+000, 1.9119334E+000, 1.7012150E+000, 1.5632060E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6802100E+000, 2.3464463E+000, 2.3968244E+000, 2.4018552E+000, 2.4021032E+000, 2.4021115E+000, 2.4021118E+000, 2.4497344E+000, 2.5066366E+000, 2.5624468E+000, 2.5915093E+000, 2.6172082E+000, 2.6473799E+000, 2.6668305E+000, 2.6829724E+000, 2.6988745E+000, 2.7074511E+000, 2.7168512E+000, 9.6199999E+000
 1.1440097E+003, 1.7212041E+002, 5.1325836E+002, 1.1237111E+001, 1.1970462E+001, 8.4510880E+000, 5.2131214E+000, 3.6942053E+000, 2.6864254E+000, 2.1621337E+000, 1.9086649E+000, 1.6975501E+000, 1.5597669E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6752703E+000, 2.3458827E+000, 2.3967638E+000, 2.4018509E+000, 2.4021029E+000, 2.4021115E+000, 2.4021118E+000, 2.4489517E+000, 2.5058329E+000, 2.5617678E+000, 2.5908771E+000, 2.6166110E+000, 2.6468372E+000, 2.6663270E+000, 2.6825039E+000, 2.6984434E+000, 2.7070427E+000, 2.7164690E+000, 9.6199999E+000
 1.1460004E+003, 1.7185602E+002, 5.1300116E+002, 1.1227384E+001, 1.2011928E+001, 8.5067482E+000, 5.2166643E+000, 3.6930449E+000, 2.6838953E+000, 2.1587398E+000, 1.9054949E+000, 1.6952949E+000, 1.5576825E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6703788E+000, 2.3453205E+000, 2.3967035E+000, 2.4018466E+000, 2.4021027E+000, 2.4021113E+000, 2.4021118E+000, 2.4481764E+000, 2.5050335E+000, 2.5610909E+000, 2.5902488E+000, 2.6160173E+000, 2.6462982E+000, 2.6658268E+000, 2.6820388E+000, 2.6980157E+000, 2.7066379E+000, 2.7160900E+000, 9.6199999E+000
 1.1480005E+003, 1.7134778E+002, 5.1276562E+002, 1.1225304E+001, 1.2022231E+001, 8.5056286E+000, 5.2082901E+000, 3.6846838E+000, 2.6782877E+000, 2.1545742E+000, 1.9022110E+000, 1.6916299E+000, 1.5537007E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6655110E+000, 2.3447573E+000, 2.3966429E+000, 2.4018424E+000, 2.4021025E+000, 2.4021113E+000, 2.4021118E+000, 2.4474061E+000, 2.5042362E+000, 2.5604148E+000, 2.5896227E+000, 2.6154258E+000, 2.6457613E+000, 2.6653287E+000, 2.6815758E+000, 2.6975904E+000, 2.7062352E+000, 2.7157135E+000, 9.6199999E+000
 1.1500039E+003, 1.7055846E+002, 5.1275616E+002, 1.1176851E+001, 1.2066028E+001, 8.4658337E+000, 5.2002015E+000, 3.6850309E+000, 2.6800673E+000, 2.1546397E+000, 1.9006113E+000, 1.6890628E+000, 1.5506638E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6606501E+000, 2.3441911E+000, 2.3965819E+000, 2.4018381E+000, 2.4021022E+000, 2.4021113E+000, 2.4021118E+000, 2.4466379E+000, 2.5034382E+000, 2.5597370E+000, 2.5889969E+000, 2.6148348E+000, 2.6452248E+000, 2.6648314E+000, 2.6811135E+000, 2.6971660E+000, 2.7058339E+000, 2.7153385E+000, 9.6199999E+000
 1.1520028E+003, 1.7056854E+002, 5.1262842E+002, 1.1218781E+001, 1.1989873E+001, 8.4701357E+000, 5.2091556E+000, 3.6909931E+000, 2.6809876E+000, 2.1536751E+000, 1.8991817E+000, 1.6867769E+000, 1.5481367E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6558224E+000, 2.3436251E+000, 2.3965206E+000, 2.4018338E+000, 2.4021020E+000, 2.4021113E+000, 2.4021118E+000, 2.4458737E+000, 2.5026426E+000, 2.5590596E+000, 2.5883737E+000, 2.6142459E+000, 2.6446910E+000, 2.6643364E+000, 2.6806538E+000, 2.6967437E+000, 2.7054348E+000, 2.7149661E+000, 9.6199999E+000
 1.1540076E+003, 1.7070352E+002, 5.1232501E+002, 1.1195783E+001, 1.1894485E+001, 8.5262833E+000, 5.2060442E+000, 3.6883106E+000, 2.6775327E+000, 2.1498153E+000, 1.8955976E+000, 1.6839006E+000, 1.5455929E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6510229E+000, 2.3430583E+000, 2.3964593E+000, 2.4018295E+000, 2.4021018E+000, 2.4021113E+000, 2.4021118E+000, 2.4451129E+000, 2.5018487E+000, 2.5583830E+000, 2.5877521E+000, 2.6136591E+000, 2.6441591E+000, 2.6638436E+000, 2.6801958E+000, 2.6963236E+000, 2.7050381E+000, 2.7145958E+000, 9.6199999E+000
 1.1560064E+003, 1.7084496E+002, 5.1215356E+002, 1.1218779E+001, 1.1865330E+001, 8.5173464E+000, 5.2022138E+000, 3.6858163E+000, 2.6764309E+000, 2.1477766E+000, 1.8927923E+000, 1.6799111E+000, 1.5406518E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6462345E+000, 2.3424900E+000, 2.3963978E+000, 2.4018252E+000, 2.4021013E+000, 2.4021113E+000, 2.4021118E+000, 2.4443550E+000, 2.5010567E+000, 2.5577066E+000, 2.5871329E+000, 2.6130743E+000, 2.6436293E+000, 2.6633530E+000, 2.6797400E+000, 2.6959057E+000, 2.7046432E+000, 2.7142277E+000, 9.6199999E+000
 1.1580051E+003, 1.7056447E+002, 5.1201849E+002, 1.1173846E+001, 1.1872319E+001, 8.5015383E+000, 5.2002912E+000, 3.6849444E+000, 2.6730268E+000, 2.1437190E+000, 1.8890035E+000, 1.6764519E+000, 1.5371053E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6414680E+000, 2.3419216E+000, 2.3963361E+000, 2.4018207E+000, 2.4021010E+000, 2.4021113E+000, 2.4021118E+000, 2.4436002E+000, 2.5002677E+000, 2.5570321E+000, 2.5865169E+000, 2.6124926E+000, 2.6431026E+000, 2.6628652E+000, 2.6792872E+000, 2.6954906E+000, 2.7042515E+000, 2.7138627E+000, 9.6199999E+000
 1.1600037E+003, 1.7043279E+002, 5.1180319E+002, 1.1177580E+001, 1.1889740E+001, 8.4696712E+000, 5.1973090E+000, 3.6789920E+000, 2.6679101E+000, 2.1399968E+000, 1.8857323E+000, 1.6734208E+000, 1.5347725E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6367283E+000, 2.3413527E+000, 2.3962743E+000, 2.4018161E+000, 2.4021008E+000, 2.4021113E+000, 2.4021118E+000, 2.4428468E+000, 2.4994810E+000, 2.5563583E+000, 2.5859029E+000, 2.6119130E+000, 2.6425781E+000, 2.6623797E+000, 2.6788366E+000, 2.6950777E+000, 2.7038622E+000, 2.7134998E+000, 9.6199999E+000
 1.1620051E+003, 1.7047612E+002, 5.1169598E+002, 1.1092595E+001, 1.1826509E+001, 8.4554186E+000, 5.1896358E+000, 3.6746101E+000, 2.6654713E+000, 2.1380994E+000, 1.8835591E+000, 1.6709592E+000, 1.5320528E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6320076E+000, 2.3407834E+000, 2.3962123E+000, 2.4018118E+000, 2.4021006E+000, 2.4021113E+000, 2.4021118E+000, 2.4420936E+000, 2.4986954E+000, 2.5556850E+000, 2.5852907E+000, 2.6113350E+000, 2.6420555E+000, 2.6618962E+000, 2.6783876E+000, 2.6946666E+000, 2.7034748E+000, 2.7131391E+000, 9.6199999E+000
 1.1640093E+003, 1.6971095E+002, 5.1146945E+002, 1.1149686E+001, 1.1769243E+001, 8.5395555E+000, 5.2011347E+000, 3.6806355E+000, 2.6670785E+000, 2.1362364E+000, 1.8807113E+000, 1.6676486E+000, 1.5282279E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6272980E+000, 2.3402128E+000, 2.3961504E+000, 2.4018073E+000, 2.4021003E+000, 2.4021113E+000, 2.4021118E+000, 2.4413393E+000, 2.4979107E+000, 2.5550115E+000, 2.5846796E+000, 2.6107583E+000, 2.6415341E+000, 2.6614141E+000, 2.6779404E+000, 2.6942573E+000, 2.7030888E+000, 2.7127800E+000, 9.6199999E+000
 1.1660060E+003, 1.6921857E+002, 5.1137320E+002, 1.1150707E+001, 1.1602305E+001, 8.5201941E+000, 5.2084489E+000, 3.6846623E+000, 2.6678703E+000, 2.1363063E+000, 1.8804412E+000, 1.6672354E+000, 1.5272367E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6226051E+000, 2.3396420E+000, 2.3960879E+000, 2.4018028E+000, 2.4021001E+000, 2.4021113E+000, 2.4021118E+000, 2.4405851E+000, 2.4971292E+000, 2.5543396E+000, 2.5840716E+000, 2.6101844E+000, 2.6410155E+000, 2.6609347E+000, 2.6774957E+000, 2.6938503E+000, 2.7027056E+000, 2.7124233E+000, 9.6199999E+000
 1.1680030E+003, 1.6892641E+002, 5.1112662E+002, 1.1103159E+001, 1.1694641E+001, 8.5159941E+000, 5.2004843E+000, 3.6782568E+000, 2.6628981E+000, 2.1316805E+000, 1.8768117E+000, 1.6633685E+000, 1.5229049E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6179351E+000, 2.3390710E+000, 2.3960257E+000, 2.4017982E+000, 2.4020998E+000, 2.4021113E+000, 2.4021118E+000, 2.4398313E+000, 2.4963510E+000, 2.5536702E+000, 2.5834668E+000, 2.6096137E+000, 2.6405001E+000, 2.6604581E+000, 2.6770537E+000, 2.6934462E+000, 2.7023251E+000, 2.7120697E+000, 9.6199999E+000
 1.1700130E+003, 1.6831754E+002, 5.1101114E+002, 1.1105634E+001, 1.1577400E+001, 8.5127392E+000, 5.2038250E+000, 3.6824656E+000, 2.6639981E+000, 2.1314285E+000, 1.8752300E+000, 1.6611865E+000, 1.5205617E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6132634E+000, 2.3384972E+000, 2.3959630E+000, 2.4017935E+000, 2.4020994E+000, 2.4021113E+000, 2.4021118E+000, 2.4390733E+000, 2.4955721E+000, 2.5529993E+000, 2.5828617E+000, 2.6090429E+000, 2.6399846E+000, 2.6599820E+000, 2.6766124E+000, 2.6930430E+000, 2.7019455E+000, 2.7117171E+000, 9.6199999E+000
 1.1720099E+003, 1.6769588E+002, 5.1089883E+002, 1.1118406E+001, 1.1564151E+001, 8.5045280E+000, 5.2040815E+000, 3.6800809E+000, 2.6626649E+000, 2.1288934E+000, 1.8728960E+000, 1.6586585E+000, 1.5175364E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6086121E+000, 2.3379223E+000, 2.3959000E+000, 2.4017889E+000, 2.4020991E+000, 2.4021113E+000, 2.4021118E+000, 2.4383137E+000, 2.4947953E+000, 2.5523293E+000, 2.5822589E+000, 2.6084740E+000, 2.6394713E+000, 2.6595075E+000, 2.6761730E+000, 2.6926415E+000, 2.7015679E+000, 2.7113664E+000, 9.6199999E+000
 1.1740020E+003, 1.6782114E+002, 5.1081628E+002, 1.1075210E+001, 1.1612490E+001, 8.5115185E+000, 5.1985297E+000, 3.6781702E+000, 2.6604643E+000, 2.1271691E+000, 1.8711586E+000, 1.6565466E+000, 1.5156751E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.6040040E+000, 2.3373497E+000, 2.3958373E+000, 2.4017842E+000, 2.4020989E+000, 2.4021111E+000, 2.4021118E+000, 2.4375558E+000, 2.4940240E+000, 2.5516636E+000, 2.5816607E+000, 2.6079097E+000, 2.6389623E+000, 2.6590374E+000, 2.6757374E+000, 2.6922441E+000, 2.7011943E+000, 2.7110198E+000, 9.6199999E+000
 1.1760033E+003, 1.6773650E+002, 5.1061566E+002, 1.1083601E+001, 1.1394653E+001, 8.5274878E+000, 5.1990581E+000, 3.6785188E+000, 2.6598825E+000, 2.1253450E+000, 1.8685637E+000, 1.6534141E+000, 1.5123408E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5994160E+000, 2.3367753E+000, 2.3957744E+000, 2.4017797E+000, 2.4020987E+000, 2.4021111E+000, 2.4021118E+000, 2.4367948E+000, 2.4932539E+000, 2.5509982E+000, 2.5810637E+000, 2.6073468E+000, 2.6384544E+000, 2.6585686E+000, 2.6753032E+000, 2.6918478E+000, 2.7008221E+000, 2.7106745E+000, 9.6199999E+000
 1.1780123E+003, 1.6734296E+002, 5.1044040E+002, 1.1141433E+001, 1.1398661E+001, 8.5050077E+000, 5.1944051E+000, 3.6743784E+000, 2.6571538E+000, 2.1219969E+000, 1.8654500E+000, 1.6499872E+000, 1.5084175E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5948265E+000, 2.3361979E+000, 2.3957109E+000, 2.4017749E+000, 2.4020982E+000, 2.4021111E+000, 2.4021118E+000, 2.4360287E+000, 2.4924824E+000, 2.5503314E+000, 2.5804663E+000, 2.6067834E+000, 2.6379466E+000, 2.6581001E+000, 2.6748691E+000, 2.6914520E+000, 2.7004504E+000, 2.7103302E+000, 9.6199999E+000
 1.1800110E+003, 1.6672362E+002, 5.1050961E+002, 1.1116572E+001, 1.1374983E+001, 8.4974985E+000, 5.2028785E+000, 3.6799490E+000, 2.6579714E+000, 2.1215024E+000, 1.8643081E+000, 1.6486795E+000, 1.5069189E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5902613E+000, 2.3356202E+000, 2.3956475E+000, 2.4017701E+000, 2.4020979E+000, 2.4021111E+000, 2.4021118E+000, 2.4352615E+000, 2.4917135E+000, 2.5496657E+000, 2.5798712E+000, 2.6062219E+000, 2.6374409E+000, 2.6576335E+000, 2.6744373E+000, 2.6910582E+000, 2.7000809E+000, 2.7099881E+000, 9.6199999E+000
 1.1820110E+003, 1.6641541E+002, 5.1043228E+002, 1.1093263E+001, 1.1484250E+001, 8.4582119E+000, 5.1949887E+000, 3.6773272E+000, 2.6562157E+000, 2.1193466E+000, 1.8619595E+000, 1.6458309E+000, 1.5037613E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5857354E+000, 2.3350434E+000, 2.3955839E+000, 2.4017653E+000, 2.4020977E+000, 2.4021111E+000, 2.4021118E+000, 2.4344945E+000, 2.4909480E+000, 2.5490029E+000, 2.5792792E+000, 2.6056638E+000, 2.6369381E+000, 2.6571701E+000, 2.6740081E+000, 2.6906674E+000, 2.6997144E+000, 2.7096486E+000, 9.6199999E+000
 1.1840078E+003, 1.6619907E+002, 5.1020291E+002, 1.1065117E+001, 1.1300083E+001, 8.5232019E+000, 5.2001853E+000, 3.6766536E+000, 2.6518607E+000, 2.1150460E+000, 1.8586372E+000, 1.6425328E+000, 1.5000278E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5812422E+000, 2.3344672E+000, 2.3955204E+000, 2.4017606E+000, 2.4020972E+000, 2.4021111E+000, 2.4021118E+000, 2.4337268E+000, 2.4901850E+000, 2.5483418E+000, 2.5786893E+000, 2.6051075E+000, 2.6364374E+000, 2.6567085E+000, 2.6735811E+000, 2.6902785E+000, 2.6993499E+000, 2.7093115E+000, 9.6199999E+000
 1.1860045E+003, 1.6538457E+002, 5.1010309E+002, 1.1067608E+001, 1.1307921E+001, 8.5244961E+000, 5.1970162E+000, 3.6757026E+000, 2.6516166E+000, 2.1132097E+000, 1.8553354E+000, 1.6389567E+000, 1.4980396E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5767703E+000, 2.3338904E+000, 2.3954568E+000, 2.4017558E+000, 2.4020970E+000, 2.4021111E+000, 2.4021118E+000, 2.4329586E+000, 2.4894245E+000, 2.5476820E+000, 2.5781016E+000, 2.6045537E+000, 2.6359391E+000, 2.6562493E+000, 2.6731565E+000, 2.6898918E+000, 2.6989877E+000, 2.7089767E+000, 9.6199999E+000
 1.1880087E+003, 1.6573599E+002, 5.0997852E+002, 1.1121247E+001, 1.1205920E+001, 8.5169964E+000, 5.1923370E+000, 3.6725049E+000, 2.6502647E+000, 2.1114409E+000, 1.8538319E+000, 1.6369336E+000, 1.4950119E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5723060E+000, 2.3333118E+000, 2.3953929E+000, 2.4017508E+000, 2.4020967E+000, 2.4021111E+000, 2.4021118E+000, 2.4321885E+000, 2.4886642E+000, 2.5470226E+000, 2.5775149E+000, 2.6040006E+000, 2.6354415E+000, 2.6557910E+000, 2.6727328E+000, 2.6895063E+000, 2.6986268E+000, 2.7086432E+000, 9.6199999E+000
 1.1900019E+003, 1.6565443E+002, 5.0984656E+002, 1.0990412E+001, 1.0984858E+001, 8.5112066E+000, 5.1914902E+000, 3.6716869E+000, 2.6492047E+000, 2.1104851E+000, 1.8526186E+000, 1.6351260E+000, 1.4918455E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5678697E+000, 2.3327332E+000, 2.3953288E+000, 2.4017460E+000, 2.4020963E+000, 2.4021111E+000, 2.4021118E+000, 2.4314187E+000, 2.4879067E+000, 2.5463648E+000, 2.5769303E+000, 2.6034498E+000, 2.6349466E+000, 2.6553354E+000, 2.6723118E+000, 2.6891232E+000, 2.6982682E+000, 2.7083120E+000, 9.6199999E+000
 1.1920130E+003, 1.6562373E+002, 5.0973358E+002, 1.1040313E+001, 1.0985314E+001, 8.4940815E+000, 5.1911550E+000, 3.6708188E+000, 2.6476490E+000, 2.1088414E+000, 1.8510257E+000, 1.6335366E+000, 1.4901921E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5634521E+000, 2.3321531E+000, 2.3952646E+000, 2.4017413E+000, 2.4020960E+000, 2.4021111E+000, 2.4021118E+000, 2.4306474E+000, 2.4871500E+000, 2.5457072E+000, 2.5763469E+000, 2.6029003E+000, 2.6344526E+000, 2.6548812E+000, 2.6718919E+000, 2.6887414E+000, 2.6979110E+000, 2.7079823E+000, 9.6199999E+000
 1.1940105E+003, 1.6542245E+002, 5.0953000E+002, 1.1091299E+001, 1.0999180E+001, 8.4971666E+000, 5.1904030E+000, 3.6731763E+000, 2.6470766E+000, 2.1067524E+000, 1.8483734E+000, 1.6308835E+000, 1.4880784E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5590484E+000, 2.3315721E+000, 2.3952003E+000, 2.4017363E+000, 2.4020956E+000, 2.4021108E+000, 2.4021118E+000, 2.4298756E+000, 2.4863942E+000, 2.5450504E+000, 2.5757644E+000, 2.6023517E+000, 2.6339598E+000, 2.6544280E+000, 2.6714735E+000, 2.6883612E+000, 2.6975553E+000, 2.7076540E+000, 9.6199999E+000
 1.1960081E+003, 1.6518591E+002, 5.0950101E+002, 1.1065002E+001, 1.0920386E+001, 8.4982662E+000, 5.1878304E+000, 3.6689689E+000, 2.6430795E+000, 2.1035612E+000, 1.8456482E+000, 1.6281577E+000, 1.4844686E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5546836E+000, 2.3309927E+000, 2.3951361E+000, 2.4017313E+000, 2.4020953E+000, 2.4021108E+000, 2.4021118E+000, 2.4291070E+000, 2.4856429E+000, 2.5443969E+000, 2.5751858E+000, 2.6018069E+000, 2.6334705E+000, 2.6539783E+000, 2.6710584E+000, 2.6879842E+000, 2.6972027E+000, 2.7073288E+000, 9.6199999E+000
 1.1980056E+003, 1.6447707E+002, 5.0948563E+002, 1.1057600E+001, 1.0953613E+001, 8.5076599E+000, 5.1915293E+000, 3.6698203E+000, 2.6430635E+000, 2.1017077E+000, 1.8434134E+000, 1.6254543E+000, 1.4817569E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5503417E+000, 2.3304133E+000, 2.3950717E+000, 2.4017262E+000, 2.4020948E+000, 2.4021108E+000, 2.4021118E+000, 2.4283390E+000, 2.4848936E+000, 2.5437450E+000, 2.5746088E+000, 2.6012638E+000, 2.6329830E+000, 2.6535304E+000, 2.6706452E+000, 2.6876090E+000, 2.6968520E+000, 2.7070055E+000, 9.6199999E+000
 1.2000018E+003, 1.6392152E+002, 5.0932935E+002, 1.1059669E+001, 1.0880090E+001, 8.4823351E+000, 5.1930370E+000, 3.6703248E+000, 2.6411884E+000, 2.0995691E+000, 1.8408617E+000, 1.6226897E+000, 1.4794744E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5460309E+000, 2.3298337E+000, 2.3950074E+000, 2.4017212E+000, 2.4020946E+000, 2.4021108E+000, 2.4021118E+000, 2.4275725E+000, 2.4841464E+000, 2.5430944E+000, 2.5740337E+000, 2.6007226E+000, 2.6324975E+000, 2.6530843E+000, 2.6702340E+000, 2.6872358E+000, 2.6965032E+000, 2.7066841E+000, 9.6199999E+000
 1.2020016E+003, 1.6380507E+002, 5.0923651E+002, 1.1019704E+001, 1.0958822E+001, 8.4649286E+000, 5.1854854E+000, 3.6662233E+000, 2.6389010E+000, 2.0974579E+000, 1.8389388E+000, 1.6202595E+000, 1.4768218E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5417533E+000, 2.3292537E+000, 2.3949428E+000, 2.4017162E+000, 2.4020944E+000, 2.4021108E+000, 2.4021118E+000, 2.4268069E+000, 2.4834008E+000, 2.5424449E+000, 2.5734601E+000, 2.6001828E+000, 2.6320136E+000, 2.6526399E+000, 2.6698244E+000, 2.6868644E+000, 2.6961560E+000, 2.7063644E+000, 9.6199999E+000
 1.2040039E+003, 1.6350090E+002, 5.0911978E+002, 1.1032717E+001, 1.0854388E+001, 8.4273043E+000, 5.1788630E+000, 3.6640065E+000, 2.6382291E+000, 2.0966725E+000, 1.8375770E+000, 1.6185386E+000, 1.4750082E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5375029E+000, 2.3286731E+000, 2.3948779E+000, 2.4017112E+000, 2.4020939E+000, 2.4021108E+000, 2.4021118E+000, 2.4260416E+000, 2.4826560E+000, 2.5417957E+000, 2.5728872E+000, 2.5996442E+000, 2.6315303E+000, 2.6521966E+000, 2.6694162E+000, 2.6864941E+000, 2.6958103E+000, 2.7060461E+000, 9.6199999E+000
 1.2060043E+003, 1.6331477E+002, 5.0902881E+002, 1.1027047E+001, 1.0997795E+001, 8.4855165E+000, 5.1943111E+000, 3.6690173E+000, 2.6376808E+000, 2.0944204E+000, 1.8353782E+000, 1.6163874E+000, 1.4724571E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5332856E+000, 2.3280933E+000, 2.3948131E+000, 2.4017062E+000, 2.4020934E+000, 2.4021108E+000, 2.4021118E+000, 2.4252782E+000, 2.4819131E+000, 2.5411479E+000, 2.5723157E+000, 2.5991068E+000, 2.6310489E+000, 2.6517551E+000, 2.6690094E+000, 2.6861255E+000, 2.6954660E+000, 2.7057292E+000, 9.6199999E+000
 1.2080047E+003, 1.6303137E+002, 5.0897314E+002, 1.1015227E+001, 1.0887589E+001, 8.4923372E+000, 5.1961436E+000, 3.6683557E+000, 2.6369138E+000, 2.0935259E+000, 1.8343843E+000, 1.6149505E+000, 1.4706030E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5291053E+000, 2.3275135E+000, 2.3947482E+000, 2.4017012E+000, 2.4020932E+000, 2.4021108E+000, 2.4021118E+000, 2.4245169E+000, 2.4811721E+000, 2.5405016E+000, 2.5717461E+000, 2.5985715E+000, 2.6305695E+000, 2.6513157E+000, 2.6686049E+000, 2.6857586E+000, 2.6951237E+000, 2.7054145E+000, 9.6199999E+000
 1.2100052E+003, 1.6286426E+002, 5.0886356E+002, 1.0997271E+001, 1.0905904E+001, 8.4767714E+000, 5.1941366E+000, 3.6712162E+000, 2.6371181E+000, 2.0912018E+000, 1.8314254E+000, 1.6120085E+000, 1.4682990E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5249604E+000, 2.3269331E+000, 2.3946834E+000, 2.4016960E+000, 2.4020927E+000, 2.4021106E+000, 2.4021118E+000, 2.4237580E+000, 2.4804332E+000, 2.5398567E+000, 2.5711782E+000, 2.5980380E+000, 2.6300917E+000, 2.6508777E+000, 2.6682022E+000, 2.6853933E+000, 2.6947830E+000, 2.7051015E+000, 9.6199999E+000
 1.2120056E+003, 1.6295364E+002, 5.0872556E+002, 1.1001442E+001, 1.0622045E+001, 8.5140162E+000, 5.1990495E+000, 3.6702011E+000, 2.6347558E+000, 2.0894096E+000, 1.8297117E+000, 1.6099397E+000, 1.4655511E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5208446E+000, 2.3263524E+000, 2.3946183E+000, 2.4016910E+000, 2.4020925E+000, 2.4021106E+000, 2.4021118E+000, 2.4230015E+000, 2.4796963E+000, 2.5392132E+000, 2.5706117E+000, 2.5975058E+000, 2.6296153E+000, 2.6504416E+000, 2.6678009E+000, 2.6850297E+000, 2.6944442E+000, 2.7047904E+000, 9.6199999E+000
 1.2140060E+003, 1.6268304E+002, 5.0862753E+002, 1.1032462E+001, 1.0800210E+001, 8.4884920E+000, 5.1990786E+000, 3.6708989E+000, 2.6334648E+000, 2.0867281E+000, 1.8267411E+000, 1.6067741E+000, 1.4624352E+000, 1.2250770E+000, 1.2250770E+000, 1.2250770E+000, 1.5167559E+000, 2.3257711E+000, 2.3945532E+000, 2.4016857E+000, 2.4020920E+000, 2.4021106E+000, 2.4021118E+000, 2.4222479E+000, 2.4789610E+000, 2.5385709E+000, 2.5700467E+000, 2.5969753E+000, 2.6291409E+000, 2.6500072E+000, 2.6674013E+000, 2.6846678E+000, 2.6941068E+000, 2.7044809E+000, 9.6199999E+000
