s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 7.4500189E+002, 7.4252835E+002, 5.1944412E+002, 4.2065400E+002, 3.8861844E+002, 3.6651820E+002, 3.3987712E+002, 2.2188678E+002, 1.1084144E+002, 7.4635452E+001, 7.4593893E+001, 6.4659068E+001, 6.2614929E+001, 6.2027807E+001, 6.1865361E+001, 5.8394177E+001, 5.5423837E+001, 5.0130472E+001, 7.2047999E+001, 5.5828793E+001, 4.8260543E+001, 3.4570678E+001, 3.0509127E+001, 2.3205625E+001, 2.1090995E+001, 2.2345156E+001, 5.7299934E+001, 5.4364939E+001, 5.1784396E+001, 5.1079856E+001, 5.1229434E+001, 4.9655098E+001, 4.7080377E+001, 4.1908734E+001, 3.7070129E+002, 3.7333451E+002, 5.5327378E-004, 5.8118091E-002, 6.2751301E+001, 6.2270048E+001, 2.7231482E-004, 2.8605038E-002, 3.6942861E+001, 3.6928638E+001, 1.9113378E-004, 2.0077457E-002, 5.1557800E+001, 5.1268029E+001, 2.8210831E-004, 2.9633786E-002, 2.3251042E+001, 2.4003515E+001, 1.2461615E-005, 1.3090179E-003
 7.5000983E+002, 7.4751207E+002, 5.0738879E+002, 4.1438897E+002, 3.8540715E+002, 3.6883038E+002, 3.3423660E+002, 2.0478586E+002, 1.0312318E+002, 7.2677406E+001, 7.4142608E+001, 6.5040951E+001, 6.1931521E+001, 6.2104674E+001, 6.1893790E+001, 5.7823478E+001, 5.4546689E+001, 5.0336781E+001, 7.0160443E+001, 5.4511577E+001, 4.8023755E+001, 3.4499258E+001, 2.9925841E+001, 2.2447063E+001, 2.1251515E+001, 2.2403230E+001, 5.5412348E+001, 5.4561009E+001, 5.2617166E+001, 5.2873549E+001, 5.0924608E+001, 4.8895139E+001, 4.6571713E+001, 4.3248250E+001, 3.7300950E+002, 3.7470726E+002, 5.4971133E-004, 5.7743877E-002, 6.2449581E+001, 6.1969301E+001, 2.6981414E-004, 2.8342356E-002, 3.8195188E+001, 3.8109812E+001, 2.0326721E-004, 2.1352001E-002, 5.3696787E+001, 5.3322647E+001, 2.7641889E-004, 2.9036146E-002, 2.0855987E+001, 2.1601541E+001, 1.0525693E-005, 1.1056609E-003
 7.5500183E+002, 7.5249633E+002, 4.9541182E+002, 4.1254592E+002, 3.8759166E+002, 3.6949885E+002, 3.3177966E+002, 1.9712104E+002, 1.0169179E+002, 7.2895128E+001, 7.2726281E+001, 6.5722930E+001, 6.2001732E+001, 6.1693424E+001, 6.0981327E+001, 5.8885152E+001, 5.4748003E+001, 5.0946355E+001, 7.2724403E+001, 5.5189333E+001, 4.7962077E+001, 3.4645705E+001, 2.9984057E+001, 2.2591755E+001, 2.1295338E+001, 2.2017349E+001, 5.8276331E+001, 5.4410599E+001, 5.2170231E+001, 5.0715890E+001, 4.9794779E+001, 4.7977874E+001, 4.6438768E+001, 4.5501090E+001, 3.7477019E+002, 3.7578322E+002, 5.4267852E-004, 5.7005123E-002, 6.2429381E+001, 6.1996986E+001, 2.6297043E-004, 2.7623466E-002, 3.7898916E+001, 3.7828556E+001, 1.9983257E-004, 2.0991212E-002, 5.1577605E+001, 5.1254835E+001, 2.7877822E-004, 2.9283979E-002, 1.8998002E+001, 1.9783330E+001, 7.0736343E-006, 7.4304284E-004
 7.6000000E+002, 7.5752156E+002, 4.9851909E+002, 4.1563800E+002, 3.8977397E+002, 3.6918959E+002, 3.2750374E+002, 1.9038068E+002, 1.0413834E+002, 7.4232140E+001, 7.1466926E+001, 6.5873917E+001, 6.2727976E+001, 6.1734457E+001, 6.1135375E+001, 5.9276563E+001, 5.3870384E+001, 4.9570238E+001, 7.1079404E+001, 5.5093983E+001, 4.7552986E+001, 3.5155319E+001, 2.8786285E+001, 2.2694520E+001, 2.1373013E+001, 2.2319720E+001, 5.4722143E+001, 5.3507670E+001, 5.2722789E+001, 5.1737922E+001, 4.9902897E+001, 4.7921131E+001, 4.6251134E+001, 4.3047768E+001, 3.7913780E+002, 3.7903337E+002, 5.3665485E-004, 5.6372372E-002, 6.2476187E+001, 6.2027186E+001, 2.6344319E-004, 2.7673127E-002, 3.8262980E+001, 3.8166709E+001, 2.0356418E-004, 2.1383196E-002, 5.2698346E+001, 5.2394994E+001, 2.7312541E-004, 2.8690186E-002, 1.9585188E+001, 2.0289691E+001, 8.0757291E-006, 8.4830688E-004
 7.6500494E+002, 7.6248472E+002, 4.8987891E+002, 4.0838775E+002, 3.8038982E+002, 3.6347695E+002, 3.2381311E+002, 1.9027377E+002, 1.0048067E+002, 7.3576851E+001, 7.2178545E+001, 6.4018022E+001, 6.2139424E+001, 6.1994130E+001, 6.0956676E+001, 5.8425701E+001, 5.4747280E+001, 5.0123565E+001, 7.3463832E+001, 5.4941123E+001, 4.7070650E+001, 3.4601644E+001, 2.8658066E+001, 2.2299931E+001, 2.1272142E+001, 2.1929577E+001, 5.6534045E+001, 5.3576330E+001, 5.2285284E+001, 5.0935873E+001, 5.0281470E+001, 4.8104397E+001, 4.6077353E+001, 4.2777818E+001, 3.6977112E+002, 3.7050381E+002, 5.2769921E-004, 5.5431636E-002, 6.2563567E+001, 6.2102938E+001, 2.5662102E-004, 2.6956499E-002, 3.6812359E+001, 3.6780259E+001, 1.8429231E-004, 1.9358801E-002, 5.1607535E+001, 5.1327801E+001, 2.7262043E-004, 2.8637141E-002, 2.2766852E+001, 2.3368953E+001, 1.1922560E-005, 1.2523934E-003
 7.7000336E+002, 7.6750467E+002, 4.7771923E+002, 4.0043351E+002, 3.8174381E+002, 3.5775335E+002, 3.1672584E+002, 1.8068841E+002, 9.2140488E+001, 7.1447778E+001, 7.1024978E+001, 6.5074666E+001, 6.2097005E+001, 6.1266014E+001, 6.0418406E+001, 5.7363937E+001, 5.4495099E+001, 4.9957466E+001, 7.1027348E+001, 5.5624796E+001, 4.7896337E+001, 3.4394331E+001, 3.0645995E+001, 2.1338178E+001, 2.1850056E+001, 2.2289307E+001, 5.7022767E+001, 5.3898358E+001, 5.2655367E+001, 5.1270521E+001, 5.0875157E+001, 4.9432829E+001, 4.6650988E+001, 4.2488537E+001, 3.6532576E+002, 3.6606953E+002, 5.0576203E-004, 5.3127266E-002, 6.1874297E+001, 6.1401494E+001, 2.5646116E-004, 2.6939706E-002, 3.8188612E+001, 3.8094092E+001, 2.0105564E-004, 2.1119689E-002, 5.2590174E+001, 5.2241690E+001, 2.6793445E-004, 2.8144906E-002, 2.2425765E+001, 2.3110374E+001, 1.0239714E-005, 1.0756205E-003
 7.7500281E+002, 7.7250360E+002, 4.6823913E+002, 3.9639849E+002, 3.7215879E+002, 3.5076217E+002, 3.1938911E+002, 1.7396354E+002, 9.6527354E+001, 7.2950092E+001, 7.1945958E+001, 6.3929944E+001, 6.1427385E+001, 6.0860276E+001, 5.9952686E+001, 5.7794250E+001, 5.4955861E+001, 4.9737096E+001, 6.9245769E+001, 5.4877256E+001, 4.7264484E+001, 3.3836922E+001, 3.1011212E+001, 2.1615333E+001, 2.2127255E+001, 2.2553593E+001, 5.9297078E+001, 5.4713210E+001, 5.2504933E+001, 5.0486243E+001, 4.9488746E+001, 4.7649593E+001, 4.5187274E+001, 4.3109697E+001, 3.5951967E+002, 3.6025181E+002, 4.9291085E-004, 5.1777328E-002, 6.1389493E+001, 6.0957558E+001, 2.5299706E-004, 2.6575823E-002, 3.7743979E+001, 3.7654121E+001, 1.9747373E-004, 2.0743430E-002, 5.1956627E+001, 5.1617815E+001, 2.6698868E-004, 2.8045559E-002, 1.9957333E+001, 2.0701045E+001, 7.9877412E-006, 8.3906428E-004
 7.8000146E+002, 7.7747074E+002, 4.6375756E+002, 3.9081482E+002, 3.7164243E+002, 3.4751057E+002, 3.2944413E+002, 1.8364792E+002, 8.8783066E+001, 6.2364040E+001, 7.1653566E+001, 6.5076212E+001, 6.1829826E+001, 6.1230695E+001, 6.0427013E+001, 5.7971125E+001, 5.5000073E+001, 4.9377425E+001, 7.2061518E+001, 5.5957112E+001, 4.7526915E+001, 3.4038581E+001, 3.0419989E+001, 2.1379467E+001, 2.1668826E+001, 2.2416667E+001, 5.6476912E+001, 5.4265161E+001, 5.3253437E+001, 5.1567976E+001, 4.9544468E+001, 4.8015276E+001, 4.5540263E+001, 4.3190217E+001, 3.5719087E+002, 3.5783281E+002, 4.7724859E-004, 5.0132101E-002, 6.1926928E+001, 6.1469609E+001, 2.5059273E-004, 2.6323263E-002, 3.8079196E+001, 3.7984416E+001, 1.9945133E-004, 2.0951166E-002, 5.2239402E+001, 5.1871466E+001, 2.6334383E-004, 2.7662689E-002, 2.2483528E+001, 2.3108355E+001, 1.1419311E-005, 1.1995301E-003
 7.8500696E+002, 7.8253980E+002, 4.5636814E+002, 3.8655468E+002, 3.6622115E+002, 3.4937331E+002, 3.0727704E+002, 1.7540082E+002, 1.0209074E+002, 6.6459580E+001, 7.2429501E+001, 6.4243514E+001, 6.1521117E+001, 6.1198711E+001, 6.0927365E+001, 5.7570090E+001, 5.4075693E+001, 4.9802132E+001, 7.2419179E+001, 5.4389855E+001, 4.7100364E+001, 3.4016828E+001, 2.9464102E+001, 2.2748741E+001, 2.1511330E+001, 2.2222908E+001, 5.6563282E+001, 5.4250582E+001, 5.3917964E+001, 5.1314701E+001, 5.0170507E+001, 4.8891910E+001, 4.6130608E+001, 4.2464919E+001, 3.5449172E+002, 3.5490443E+002, 4.7178697E-004, 4.9558390E-002, 6.1980045E+001, 6.1544789E+001, 2.4691141E-004, 2.5936562E-002, 3.7665689E+001, 3.7579467E+001, 1.9374585E-004, 2.0351839E-002, 5.3345143E+001, 5.2957899E+001, 2.5689330E-004, 2.6985100E-002, 2.1061909E+001, 2.1729372E+001, 1.0462749E-005, 1.0990490E-003
 7.9000842E+002, 7.8752358E+002, 4.5699975E+002, 3.8573695E+002, 3.6775964E+002, 3.4957481E+002, 3.0585358E+002, 1.7208142E+002, 9.3757672E+001, 6.1066352E+001, 7.2320110E+001, 6.2695126E+001, 6.1336635E+001, 6.0563524E+001, 5.9356817E+001, 5.6990400E+001, 5.3350888E+001, 4.8600274E+001, 7.0757085E+001, 5.4792701E+001, 4.7450824E+001, 3.4603301E+001, 2.9778481E+001, 2.1248635E+001, 2.1976930E+001, 2.2441931E+001, 5.4805362E+001, 5.2593488E+001, 5.1611599E+001, 5.0430897E+001, 4.9499526E+001, 4.8312036E+001, 4.4752614E+001, 4.0646546E+001, 3.5780297E+002, 3.5740256E+002, 4.6925636E-004, 4.9292565E-002, 6.1099183E+001, 6.0687087E+001, 2.4398147E-004, 2.5628789E-002, 3.9183752E+001, 3.9032525E+001, 2.1221108E-004, 2.2291501E-002, 5.1384091E+001, 5.1024757E+001, 2.5866818E-004, 2.7171540E-002, 2.2559751E+001, 2.3152806E+001, 1.1238261E-005, 1.1805119E-003
 7.9500452E+002, 7.9250335E+002, 4.4589648E+002, 3.7924830E+002, 3.6484985E+002, 3.4456723E+002, 3.0239492E+002, 1.5820478E+002, 9.8028902E+001, 6.5173245E+001, 7.0098747E+001, 6.3273005E+001, 6.0921320E+001, 6.1119328E+001, 6.0562315E+001, 5.7535420E+001, 5.4991675E+001, 5.0186970E+001, 7.1451487E+001, 5.5602468E+001, 4.6458669E+001, 3.4485665E+001, 2.9576976E+001, 2.1299139E+001, 2.1693939E+001, 2.2191534E+001, 5.4722029E+001, 5.2750343E+001, 5.0704238E+001, 5.0457185E+001, 4.9591110E+001, 4.9138578E+001, 4.7297839E+001, 4.2711051E+001, 3.5303698E+002, 3.5249666E+002, 4.5858902E-004, 4.8172025E-002, 6.1535965E+001, 6.1100782E+001, 2.4204392E-004, 2.5425262E-002, 3.7506015E+001, 3.7422652E+001, 1.9291377E-004, 2.0264434E-002, 5.0888524E+001, 5.0584139E+001, 2.5608665E-004, 2.6900366E-002, 2.0635302E+001, 2.1336918E+001, 8.5296847E-006, 8.9599220E-004
