s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
 6.2901900E+002, 1.1078904E-001, 1.1458822E-001, 2.3628757E-004, 5.6914667E-002, 2.5849380E+002, 3.0827814E+002,-2.7628134E+002, 3.2229323E-009, 3.2229323E-009, 1.7999076E-001
 6.3001601E+002, 1.1168779E-001, 1.1487732E-001, 2.3409295E-004, 5.6389638E-002, 2.5875084E+002, 3.0616320E+002,-3.0467592E+002, 6.5033820E-010, 6.5033820E-010, 1.7999312E-001
 6.3100113E+002, 1.1256863E-001, 1.1511731E-001, 2.3194208E-004, 5.5875073E-002, 2.5411828E+002, 3.0974442E+002,-2.9895725E+002, 6.5033931E-010, 6.5033931E-010, 1.7999534E-001
 6.3204092E+002, 1.1210163E-001, 1.1538841E-001, 2.3308237E-004, 5.6147872E-002, 2.5514933E+002, 2.9806239E+002,-2.8173507E+002, 6.5033931E-010, 6.5033931E-010, 1.7999757E-001
 6.3303551E+002, 1.1170642E-001, 1.1587851E-001, 2.3404739E-004, 5.6378739E-002, 2.5560124E+002, 2.9411233E+002,-2.6245246E+002, 6.5033931E-010, 6.5033931E-010, 1.7999982E-001
 6.3403009E+002, 1.1099249E-001, 1.1602777E-001, 2.3579071E-004, 5.6795801E-002, 2.5401440E+002, 2.9925902E+002,-2.4561664E+002, 6.5033931E-010, 6.5033931E-010, 1.8000193E-001
 6.3502468E+002, 1.1050409E-001, 1.1611482E-001, 2.3698330E-004, 5.7081110E-002, 2.5098248E+002, 2.9855077E+002,-2.3122719E+002, 6.5033931E-010, 6.5033931E-010, 1.8000394E-001
 6.3603584E+002, 1.1073937E-001, 1.1613662E-001, 2.3640881E-004, 5.6943673E-002, 2.4590632E+002, 3.0601298E+002,-2.1880855E+002, 6.5033931E-010, 6.5033931E-010, 1.8000594E-001
 6.3700832E+002, 1.1047988E-001, 1.1590994E-001, 2.3704252E-004, 5.7095277E-002, 2.4012463E+002, 3.1339244E+002,-2.0814358E+002, 6.5033931E-010, 6.5033931E-010, 1.8000791E-001
 6.3802822E+002, 1.0941142E-001, 1.1595869E-001, 2.3965159E-004, 5.7719460E-002, 2.3545739E+002, 3.1671048E+002,-1.9917371E+002, 6.5033931E-010, 6.5033931E-010, 1.8000990E-001
 6.3901280E+002, 1.0729331E-001, 1.1604570E-001, 2.4482381E-004, 5.8956835E-002, 2.2919323E+002, 3.0985139E+002,-1.9147392E+002, 6.5033931E-010, 6.5033931E-010, 1.8001187E-001
 6.4002772E+002, 1.0622548E-001, 1.1612896E-001, 2.4743132E-004, 5.9580643E-002, 2.2752099E+002, 3.0283902E+002,-1.8403376E+002, 6.5033931E-010, 6.5033931E-010, 1.8001379E-001
 6.4105754E+002, 1.0631644E-001, 1.1614742E-001, 2.4720919E-004, 5.9527501E-002, 2.2711521E+002, 2.9899750E+002,-1.7669251E+002, 6.5033931E-010, 6.5033931E-010, 1.8001575E-001
 6.4201754E+002, 1.0764764E-001, 1.1610325E-001, 2.4395852E-004, 5.8749827E-002, 2.2634442E+002, 2.9731599E+002,-1.6998451E+002, 6.5033931E-010, 6.5033931E-010, 1.8001769E-001
 6.4304154E+002, 1.0669236E-001, 1.1605856E-001, 2.4629123E-004, 5.9307894E-002, 2.2401767E+002, 3.0013368E+002,-1.6346144E+002, 6.5033931E-010, 6.5033931E-010, 1.8001967E-001
 6.4400488E+002, 1.1120217E-001, 1.1604091E-001, 2.3527874E-004, 5.6673321E-002, 2.2382475E+002, 3.0412035E+002,-1.5727014E+002, 6.5033931E-010, 6.5033931E-010, 1.8002165E-001
 6.4505082E+002, 1.1221376E-001, 1.1605836E-001, 2.3280853E-004, 5.6082360E-002, 2.2348416E+002, 3.0691629E+002,-1.5161820E+002, 6.5033931E-010, 6.5033931E-010, 1.8002361E-001
 6.4601371E+002, 1.1062310E-001, 1.1606119E-001, 2.3669277E-004, 5.7011604E-002, 2.2316558E+002, 3.1085388E+002,-1.4630732E+002, 6.5033931E-010, 6.5033931E-010, 1.8002557E-001
 6.4704253E+002, 1.1155385E-001, 1.1602730E-001, 2.3441998E-004, 5.6467874E-002, 2.2646149E+002, 3.0963722E+002,-1.4079944E+002, 6.5033931E-010, 6.5033931E-010, 1.8002750E-001
 6.4803940E+002, 1.1200925E-001, 1.1599784E-001, 2.3330794E-004, 5.6201835E-002, 2.2681260E+002, 3.0853226E+002,-1.3596929E+002, 6.5033931E-010, 6.5033931E-010, 1.8002946E-001
 6.4904957E+002, 1.1195824E-001, 1.1599359E-001, 2.3343249E-004, 5.6231633E-002, 2.2542915E+002, 3.0897585E+002,-1.3166506E+002, 6.5033931E-010, 6.5033931E-010, 1.8003143E-001
 6.5007302E+002, 1.1098758E-001, 1.1595832E-001, 2.3580275E-004, 5.6798682E-002, 2.2411529E+002, 3.1070021E+002,-1.2746347E+002, 6.5033931E-010, 6.5033931E-010, 1.8003342E-001
 6.5102337E+002, 1.1142034E-001, 1.1650835E-001, 2.3474598E-004, 5.6545866E-002, 2.2357785E+002, 3.0649287E+002,-1.2383647E+002, 6.5033931E-010, 6.5033931E-010, 1.8003535E-001
 6.5204682E+002, 1.1139224E-001, 1.1734603E-001, 2.3481459E-004, 5.6562280E-002, 2.2293701E+002, 2.9227461E+002,-1.2051040E+002, 6.5033931E-010, 6.5033931E-010, 1.8003730E-001
 6.5303214E+002, 1.1052886E-001, 1.1652928E-001, 2.3692286E-004, 5.7066651E-002, 2.2050997E+002, 3.0695750E+002,-1.1732581E+002, 6.5033931E-010, 6.5033931E-010, 1.8003929E-001
 6.5401427E+002, 1.1006181E-001, 1.1553231E-001, 2.3806338E-004, 5.7339504E-002, 2.1993465E+002, 3.0182845E+002,-1.1461276E+002, 6.5033931E-010, 6.5033931E-010, 1.8004125E-001
 6.5506189E+002, 1.0995101E-001, 1.1691445E-001, 2.3833393E-004, 5.7404229E-002, 2.1754245E+002, 3.0140597E+002,-1.1201426E+002, 6.5033931E-010, 6.5033931E-010, 1.8004330E-001
 6.5604403E+002, 1.0945548E-001, 1.2010554E-001, 2.3954397E-004, 5.7693711E-002, 2.1612098E+002, 2.9691208E+002,-1.0938569E+002, 6.5033931E-010, 6.5033931E-010, 1.8004534E-001
 6.5705890E+002, 1.0872065E-001, 1.1999348E-001, 2.4133837E-004, 5.8122995E-002, 2.1592193E+002, 3.0042417E+002,-1.0681331E+002, 6.5033931E-010, 6.5033931E-010, 1.8004737E-001
 6.5806723E+002, 1.1045988E-001, 1.1974463E-001, 2.3709133E-004, 5.7106956E-002, 2.1455494E+002, 3.1242094E+002,-1.0394515E+002, 6.5035174E-010, 6.5035174E-010, 1.8004943E-001
 6.5900354E+002, 1.1004315E-001, 1.2290913E-001, 2.3810893E-004, 5.7350399E-002, 2.1204086E+002, 3.1178432E+002,-1.0143944E+002, 6.5035871E-010, 6.5035871E-010, 1.8005140E-001
 6.6001187E+002, 1.0881215E-001, 1.2380211E-001, 2.4111490E-004, 5.8069533E-002, 2.1093067E+002, 3.1377056E+002,-9.9151911E+001, 6.5035871E-010, 6.5035871E-010, 1.8005336E-001
 6.6102020E+002, 1.0869827E-001, 1.2252316E-001, 2.4139299E-004, 5.8136062E-002, 2.0996962E+002, 3.1727326E+002,-9.6847566E+001, 6.5035871E-010, 6.5035871E-010, 1.8005540E-001
 6.6201072E+002, 1.0946659E-001, 1.2200504E-001, 2.3951684E-004, 5.7687223E-002, 2.0798324E+002, 3.1717864E+002,-9.4604551E+001, 6.5035871E-010, 6.5035871E-010, 1.8005743E-001
 6.6302693E+002, 1.1038903E-001, 1.2085676E-001, 2.3726436E-004, 5.7148350E-002, 2.0620553E+002, 3.0737051E+002,-9.2532977E+001, 6.5035871E-010, 6.5035871E-010, 1.8005947E-001
 6.6406840E+002, 1.1035046E-001, 1.2103108E-001, 2.3735854E-004, 5.7170881E-002, 2.0394272E+002, 3.1175673E+002,-9.0301319E+001, 6.5035871E-010, 6.5035871E-010, 1.8006158E-001
 6.6504043E+002, 1.1081890E-001, 1.2249353E-001, 2.3621467E-004, 5.6897227E-002, 2.0232626E+002, 3.1068827E+002,-8.7872458E+001, 6.5035871E-010, 6.5035871E-010, 1.8006366E-001
 6.6601247E+002, 1.1048697E-001, 1.2313308E-001, 2.3702524E-004, 5.7091143E-002, 2.0037423E+002, 3.1994825E+002,-8.5634979E+001, 6.5035871E-010, 6.5035871E-010, 1.8006567E-001
 6.6705393E+002, 1.1076706E-001, 1.2234178E-001, 2.3634129E-004, 5.6927520E-002, 1.9936506E+002, 3.1752049E+002,-8.3335062E+001, 6.5035871E-010, 6.5035871E-010, 1.8006775E-001
 6.6802596E+002, 1.1104589E-001, 1.2084689E-001, 2.3566042E-004, 5.6764631E-002, 1.9895199E+002, 3.1484323E+002,-8.1084318E+001, 6.5035871E-010, 6.5035871E-010, 1.8006985E-001
 6.6901188E+002, 1.1135911E-001, 1.1979586E-001, 2.3489555E-004, 5.6581649E-002, 1.9907029E+002, 3.0964960E+002,-7.8976940E+001, 6.5035871E-010, 6.5035871E-010, 1.8007190E-001
 6.7003607E+002, 1.1209895E-001, 1.1868768E-001, 2.3308896E-004, 5.6149449E-002, 1.9732085E+002, 3.0955497E+002,-7.6858185E+001, 6.5035871E-010, 6.5035871E-010, 1.8007402E-001
 6.7106673E+002, 1.1234978E-001, 1.1797863E-001, 2.3247647E-004, 5.6002919E-002, 1.9655167E+002, 3.1194769E+002,-7.4887273E+001, 6.5035871E-010, 6.5035871E-010, 1.8007617E-001
 6.7203003E+002, 1.1161482E-001, 1.1790466E-001, 2.3427115E-004, 5.6432270E-002, 1.9677313E+002, 3.1224334E+002,-7.3042572E+001, 6.5035871E-010, 6.5035871E-010, 1.8007825E-001
 6.7304520E+002, 1.1146346E-001, 1.1778769E-001, 2.3464074E-004, 5.6520688E-002, 1.9614602E+002, 3.1174571E+002,-7.1179216E+001, 6.5035871E-010, 6.5035871E-010, 1.8008030E-001
 6.7402333E+002, 1.1102480E-001, 1.1621274E-001, 2.3571191E-004, 5.6776949E-002, 1.9453563E+002, 3.0153672E+002,-6.9336170E+001, 6.5035871E-010, 6.5035871E-010, 1.8008237E-001
 6.7500145E+002, 1.0957833E-001, 1.1513153E-001, 2.3924404E-004, 5.7621958E-002, 1.9290696E+002, 3.1346196E+002,-6.7717226E+001, 6.5035871E-010, 6.5035871E-010, 1.8008441E-001
 6.7606108E+002, 1.0898512E-001, 1.1477122E-001, 2.4069259E-004, 5.7968502E-002, 1.9237075E+002, 3.2185007E+002,-6.6184196E+001, 6.5035871E-010, 6.5035871E-010, 1.8008654E-001
 6.7702275E+002, 1.0940434E-001, 1.1472324E-001, 2.3966890E-004, 5.7723601E-002, 1.9035829E+002, 3.1973769E+002,-6.4711987E+001, 6.5035871E-010, 6.5035871E-010, 1.8008867E-001
 6.7804874E+002, 1.1036958E-001, 1.1476726E-001, 2.3731190E-004, 5.7159723E-002, 1.8729301E+002, 3.0807432E+002,-6.3385285E+001, 6.5035871E-010, 6.5035871E-010, 1.8009075E-001
 6.7900878E+002, 1.1065548E-001, 1.1473859E-001, 2.3661379E-004, 5.6992710E-002, 1.8558636E+002, 3.0859713E+002,-6.2107010E+001, 6.5035871E-010, 6.5035871E-010, 1.8009285E-001
 6.8004601E+002, 1.1083898E-001, 1.1464052E-001, 2.3616569E-004, 5.6885510E-002, 1.8441866E+002, 3.1251796E+002,-6.0709124E+001, 6.5035871E-010, 6.5035871E-010, 1.8009496E-001
 6.8102411E+002, 1.1136611E-001, 1.1467710E-001, 2.3487852E-004, 5.6577573E-002, 1.8311771E+002, 3.1891339E+002,-5.9589066E+001, 6.5035871E-010, 6.5035871E-010, 1.8009708E-001
 6.8206508E+002, 1.1296315E-001, 1.1506293E-001, 2.3097873E-004, 5.5644606E-002, 1.8167020E+002, 3.2056292E+002,-5.8618295E+001, 6.5035871E-010, 6.5035871E-010, 1.8009921E-001
 6.8306414E+002, 1.1385859E-001, 1.1549521E-001, 2.2879216E-004, 5.5121502E-002, 1.8047765E+002, 3.1393681E+002,-5.7432198E+001, 6.5035871E-010, 6.5035871E-010, 1.8010135E-001
 6.8406319E+002, 1.1398498E-001, 1.1576005E-001, 2.2848355E-004, 5.5047673E-002, 1.8012604E+002, 3.0749617E+002,-5.6361796E+001, 6.5035871E-010, 6.5035871E-010, 1.8010345E-001
 6.8506224E+002, 1.1420445E-001, 1.1591162E-001, 2.2794764E-004, 5.4919464E-002, 1.7972334E+002, 3.0609313E+002,-5.5352516E+001, 6.5035871E-010, 6.5035871E-010, 1.8010554E-001
 6.8606130E+002, 1.1413594E-001, 1.1600309E-001, 2.2811494E-004, 5.4959488E-002, 1.7921135E+002, 3.1777166E+002,-5.4319568E+001, 6.5035871E-010, 6.5035871E-010, 1.8010764E-001
 6.8706035E+002, 1.1240614E-001, 1.1606528E-001, 2.3233892E-004, 5.5970011E-002, 1.7873738E+002, 3.1818765E+002,-5.3293867E+001, 6.5035871E-010, 6.5035871E-010, 1.8010974E-001
 6.8805941E+002, 1.1053987E-001, 1.1607349E-001, 2.3689613E-004, 5.7060256E-002, 1.7857083E+002, 3.1025665E+002,-5.2299633E+001, 6.5035871E-010, 6.5035871E-010, 1.8011185E-001
 6.8905846E+002, 1.0972046E-001, 1.1593212E-001, 2.3889700E-004, 5.7538934E-002, 1.7755257E+002, 3.0347789E+002,-5.1329197E+001, 6.5035871E-010, 6.5035871E-010, 1.8011396E-001
 6.9005751E+002, 1.1108700E-001, 1.1600747E-001, 2.3556008E-004, 5.6740627E-002, 1.7741694E+002, 2.9173985E+002,-5.0407971E+001, 6.5035871E-010, 6.5035871E-010, 1.8011608E-001
 6.9105657E+002, 1.1195466E-001, 1.1683350E-001, 2.3344136E-004, 5.6233753E-002, 1.7733648E+002, 2.9608362E+002,-4.9528160E+001, 6.5035871E-010, 6.5035871E-010, 1.8011819E-001
 6.9205562E+002, 1.1269905E-001, 1.1813554E-001, 2.3162362E-004, 5.5798887E-002, 1.7649140E+002, 3.0470685E+002,-4.8688180E+001, 6.5035871E-010, 6.5035871E-010, 1.8012031E-001
 6.9305468E+002, 1.1348933E-001, 1.1876684E-001, 2.2969385E-004, 5.5337219E-002, 1.7512883E+002, 3.0638350E+002,-4.7891750E+001, 6.5035871E-010, 6.5035871E-010, 1.8012243E-001
 6.9406910E+002, 1.1383839E-001, 1.1859579E-001, 2.2884148E-004, 5.5133302E-002, 1.7437453E+002, 3.1728399E+002,-4.7032528E+001, 6.5035871E-010, 6.5035871E-010, 1.8012456E-001
 6.9508353E+002, 1.1393053E-001, 1.1819686E-001, 2.2861649E-004, 5.5079476E-002, 1.7405429E+002, 3.1038245E+002,-4.6112064E+001, 6.5035871E-010, 6.5035871E-010, 1.8012671E-001
 6.9601341E+002, 1.1396267E-001, 1.1791411E-001, 2.2853800E-004, 5.5060698E-002, 1.7363603E+002, 2.9218667E+002,-4.5351684E+001, 6.5035871E-010, 6.5035871E-010, 1.8012876E-001
 6.9702784E+002, 1.1411317E-001, 1.1769192E-001, 2.2817048E-004, 5.4972775E-002, 1.7289316E+002, 2.9445125E+002,-4.4636250E+001, 6.5035871E-010, 6.5035871E-010, 1.8013082E-001
 6.9804226E+002, 1.1420952E-001, 1.1734484E-001, 2.2793518E-004, 5.4916483E-002, 1.7201997E+002, 2.9382159E+002,-4.3881241E+001, 6.5035871E-010, 6.5035871E-010, 1.8013298E-001
 6.9906514E+002, 1.1421470E-001, 1.1700017E-001, 2.2792254E-004, 5.4913459E-002, 1.7137493E+002, 2.9168083E+002,-4.3120759E+001, 6.5035871E-010, 6.5035871E-010, 1.8013516E-001
 7.0008802E+002, 1.1411131E-001, 1.1706221E-001, 2.2817499E-004, 5.4973855E-002, 1.7095644E+002, 2.8832641E+002,-4.2324853E+001, 6.5035871E-010, 6.5035871E-010, 1.8013735E-001
 7.0103402E+002, 1.1400904E-001, 1.1751166E-001, 2.2842472E-004, 5.5033598E-002, 1.7063371E+002, 2.6935795E+002,-4.1563643E+001, 6.5035871E-010, 6.5035871E-010, 1.8013944E-001
 7.0203459E+002, 1.1369872E-001, 1.1779257E-001, 2.2918249E-004, 5.5214884E-002, 1.7031083E+002, 2.6892104E+002,-4.0975232E+001, 6.5035871E-010, 6.5035871E-010, 1.8014151E-001
 7.0303515E+002, 1.1365486E-001, 1.1797542E-001, 2.2928957E-004, 5.5240500E-002, 1.6993048E+002, 2.9363250E+002,-4.0329549E+001, 6.5035871E-010, 6.5035871E-010, 1.8014364E-001
 7.0403571E+002, 1.1440084E-001, 1.1831619E-001, 2.2746797E-004, 5.4804711E-002, 1.6948729E+002, 2.9914106E+002,-3.9704881E+001, 6.5035871E-010, 6.5035871E-010, 1.8014578E-001
 7.0505294E+002, 1.1503709E-001, 1.1879902E-001, 2.2591434E-004, 5.4433027E-002, 1.6904522E+002, 2.9274923E+002,-3.9092369E+001, 6.5035871E-010, 6.5035871E-010, 1.8014794E-001
 7.0606184E+002, 1.1548208E-001, 1.1920849E-001, 2.2482772E-004, 5.4173069E-002, 1.6850588E+002, 2.7759973E+002,-3.8425318E+001, 6.5035871E-010, 6.5035871E-010, 1.8015013E-001
 7.0707074E+002, 1.1592175E-001, 1.1937587E-001, 2.2375408E-004, 5.3916217E-002, 1.6785577E+002, 2.9120753E+002,-3.7769214E+001, 6.5035871E-010, 6.5035871E-010, 1.8015230E-001
 7.0807964E+002, 1.1640875E-001, 1.1943471E-001, 2.2256488E-004, 5.3631718E-002, 1.6704828E+002, 2.9314405E+002,-3.7196461E+001, 6.5035871E-010, 6.5035871E-010, 1.8015448E-001
 7.0908854E+002, 1.1685501E-001, 1.1955730E-001, 2.2147517E-004, 5.3371022E-002, 1.6624969E+002, 2.7948742E+002,-3.6641591E+001, 6.5035871E-010, 6.5035871E-010, 1.8015667E-001
 7.1000572E+002, 1.1712569E-001, 1.1923302E-001, 2.2081421E-004, 5.3212897E-002, 1.6559494E+002, 2.8727685E+002,-3.6112222E+001, 6.5035871E-010, 6.5035871E-010, 1.8015876E-001
 7.1101462E+002, 1.1726392E-001, 1.1876764E-001, 2.2047666E-004, 5.3132143E-002, 1.6508190E+002, 2.7834484E+002,-3.5588751E+001, 6.5035871E-010, 6.5035871E-010, 1.8016085E-001
 7.1202352E+002, 1.1735510E-001, 1.1870848E-001, 2.2025402E-004, 5.3078881E-002, 1.6466525E+002, 2.7962064E+002,-3.5029823E+001, 6.5035871E-010, 6.5035871E-010, 1.8016304E-001
 7.1303242E+002, 1.1746708E-001, 1.1916942E-001, 2.1998058E-004, 5.3013465E-002, 1.6437823E+002, 2.6562712E+002,-3.4486806E+001, 6.5035871E-010, 6.5035871E-010, 1.8016525E-001
 7.1404131E+002, 1.1750697E-001, 1.2031229E-001, 2.1988317E-004, 5.2990159E-002, 1.6419286E+002, 2.7469374E+002,-3.3982984E+001, 6.5035871E-010, 6.5035871E-010, 1.8016747E-001
 7.1505021E+002, 1.1624378E-001, 1.2133456E-001, 2.2296772E-004, 5.3728092E-002, 1.6438749E+002, 2.7308428E+002,-3.3486665E+001, 6.5035871E-010, 6.5035871E-010, 1.8016969E-001
 7.1605911E+002, 1.1452813E-001, 1.2250980E-001, 2.2715711E-004, 5.4730341E-002, 1.6465026E+002, 2.6417718E+002,-3.3006080E+001, 6.5035871E-010, 6.5035871E-010, 1.8017191E-001
 7.1706801E+002, 1.1481200E-001, 1.2480183E-001, 2.2646394E-004, 5.4564510E-002, 1.6433396E+002, 2.8149864E+002,-3.2559692E+001, 6.5035871E-010, 6.5035871E-010, 1.8017413E-001
 7.1807691E+002, 1.1516733E-001, 1.2838814E-001, 2.2559627E-004, 5.4356934E-002, 1.6406269E+002, 2.8580223E+002,-3.2128050E+001, 6.5035871E-010, 6.5035871E-010, 1.8017638E-001
 7.1900790E+002, 1.1537306E-001, 1.3001967E-001, 2.2509389E-004, 5.4236748E-002, 1.6360256E+002, 2.5765707E+002,-3.1729764E+001, 6.5035871E-010, 6.5035871E-010, 1.8017854E-001
 7.2008184E+002, 1.1566229E-001, 1.2949821E-001, 2.2438761E-004, 5.4067779E-002, 1.6265416E+002, 2.6088663E+002,-3.1378004E+001, 6.5035871E-010, 6.5035871E-010, 1.8018080E-001
 7.2107379E+002, 1.1665182E-001, 1.2841099E-001, 2.2197129E-004, 5.3489712E-002, 1.6214628E+002, 2.7653338E+002,-3.0939125E+001, 6.5035871E-010, 6.5035871E-010, 1.8018317E-001
 7.2206575E+002, 1.1671340E-001, 1.2789796E-001, 2.2182093E-004, 5.3453740E-002, 1.6193164E+002, 2.7140827E+002,-3.0508503E+001, 6.5035871E-010, 6.5035871E-010, 1.8018546E-001
 7.2305770E+002, 1.1678488E-001, 1.2832117E-001, 2.2164637E-004, 5.3411980E-002, 1.6160436E+002, 2.9465964E+002,-3.0125188E+001, 6.5035871E-010, 6.5035871E-010, 1.8018775E-001
 7.2404966E+002, 1.1697199E-001, 1.2931907E-001, 2.2118947E-004, 5.3302673E-002, 1.6119260E+002, 3.0678655E+002,-2.9762914E+001, 6.5035871E-010, 6.5035871E-010, 1.8019005E-001
 7.2504161E+002, 1.1730284E-001, 1.3018188E-001, 2.2038160E-004, 5.3109402E-002, 1.6061111E+002, 3.1063804E+002,-2.9416063E+001, 6.5035871E-010, 6.5035871E-010, 1.8019235E-001
 7.2603357E+002, 1.1777105E-001, 1.3053613E-001, 2.1923830E-004, 5.2835885E-002, 1.5987060E+002, 3.0779274E+002,-2.9066259E+001, 6.5035871E-010, 6.5035871E-010, 1.8019464E-001
 7.2702552E+002, 1.1811017E-001, 1.3119331E-001, 2.1841022E-004, 5.2637778E-002, 1.5928054E+002, 3.0207984E+002,-2.8726425E+001, 6.5035871E-010, 6.5035871E-010, 1.8019692E-001
 7.2801748E+002, 1.1828984E-001, 1.3273537E-001, 2.1797147E-004, 5.2532816E-002, 1.5884083E+002, 2.9470494E+002,-2.8387626E+001, 6.5035871E-010, 6.5035871E-010, 1.8019921E-001
 7.2900943E+002, 1.1819380E-001, 1.3329547E-001, 2.1820600E-004, 5.2588921E-002, 1.5859360E+002, 3.0063057E+002,-2.8034013E+001, 6.5035871E-010, 6.5035871E-010, 1.8020150E-001
 7.3000139E+002, 1.1777666E-001, 1.3310909E-001, 2.1922451E-004, 5.2832586E-002, 1.5845921E+002, 3.0183086E+002,-2.7675525E+001, 6.5035871E-010, 6.5035871E-010, 1.8020380E-001
 7.3108352E+002, 1.1720469E-001, 1.3269885E-001, 2.2062108E-004, 5.3166694E-002, 1.5838474E+002, 3.0375579E+002,-2.7319568E+001, 6.5035871E-010, 6.5035871E-010, 1.8020620E-001
 7.3207548E+002, 1.1694595E-001, 1.3204455E-001, 2.2125280E-004, 5.3317823E-002, 1.5836913E+002, 3.0814558E+002,-2.6982307E+001, 6.5035871E-010, 6.5035871E-010, 1.8020860E-001
 7.3309206E+002, 1.1716051E-001, 1.3172427E-001, 2.2072887E-004, 5.3192481E-002, 1.5831259E+002, 3.1076884E+002,-2.6653477E+001, 6.5035871E-010, 6.5035871E-010, 1.8021093E-001
 7.3404408E+002, 1.1739928E-001, 1.3150763E-001, 2.2014588E-004, 5.3053009E-002, 1.5807171E+002, 3.0865525E+002,-2.6294590E+001, 6.5035871E-010, 6.5035871E-010, 1.8021323E-001
 7.3503882E+002, 1.1751108E-001, 1.3137330E-001, 2.1987290E-004, 5.2987703E-002, 1.5777642E+002, 3.0746982E+002,-2.5976666E+001, 6.5035871E-010, 6.5035871E-010, 1.8021550E-001
 7.3606756E+002, 1.1757707E-001, 1.3132169E-001, 2.1971179E-004, 5.2949159E-002, 1.5740578E+002, 2.9665944E+002,-2.5636822E+001, 6.5035871E-010, 6.5035871E-010, 1.8021788E-001
 7.3703927E+002, 1.1762951E-001, 1.3132809E-001, 2.1958372E-004, 5.2918522E-002, 1.5689870E+002, 3.0633936E+002,-2.5312648E+001, 6.5035871E-010, 6.5035871E-010, 1.8022023E-001
 7.3808373E+002, 1.1779491E-001, 1.3154623E-001, 2.1917989E-004, 5.2821911E-002, 1.5621430E+002, 3.1782520E+002,-2.5080681E+001, 6.5035871E-010, 6.5035871E-010, 1.8022261E-001
 7.3904707E+002, 1.1815876E-001, 1.3179695E-001, 2.1829145E-004, 5.2609365E-002, 1.5549755E+002, 3.2200199E+002,-2.4752327E+001, 6.5035871E-010, 6.5035871E-010, 1.8022500E-001
 7.4001041E+002, 1.1865680E-001, 1.3184463E-001, 2.1707535E-004, 5.2318432E-002, 1.5484589E+002, 3.2513728E+002,-2.4455394E+001, 6.5035871E-010, 6.5035871E-010, 1.8022729E-001
 7.4107008E+002, 1.1913329E-001, 1.3172074E-001, 2.1591185E-004, 5.2040081E-002, 1.5425330E+002, 3.2236660E+002,-2.4209313E+001, 6.5035871E-010, 6.5035871E-010, 1.8022968E-001
 7.4203342E+002, 1.1942428E-001, 1.3153487E-001, 2.1520129E-004, 5.1870089E-002, 1.5379176E+002, 3.1444334E+002,-2.3951017E+001, 6.5035871E-010, 6.5035871E-010, 1.8023206E-001
 7.4309309E+002, 1.1947535E-001, 1.3169223E-001, 2.1507659E-004, 5.1840259E-002, 1.5351795E+002, 3.1318692E+002,-2.3677953E+001, 6.5035871E-010, 6.5035871E-010, 1.8023444E-001
 7.4405643E+002, 1.1926597E-001, 1.3217547E-001, 2.1558785E-004, 5.1962568E-002, 1.5345930E+002, 3.2367232E+002,-2.3410207E+001, 6.5035871E-010, 6.5035871E-010, 1.8023683E-001
 7.4501977E+002, 1.1903573E-001, 1.3257163E-001, 2.1615005E-004, 5.2097067E-002, 1.5349381E+002, 3.2529522E+002,-2.3144243E+001, 6.5035871E-010, 6.5035871E-010, 1.8023913E-001
 7.4607944E+002, 1.1896346E-001, 1.3292490E-001, 2.1632648E-004, 5.2139274E-002, 1.5354564E+002, 3.2445799E+002,-2.2877966E+001, 6.5035871E-010, 6.5035871E-010, 1.8024153E-001
 7.4704278E+002, 1.1904132E-001, 1.3330345E-001, 2.1613634E-004, 5.2093786E-002, 1.5343598E+002, 3.2180197E+002,-2.2633318E+001, 6.5035871E-010, 6.5035871E-010, 1.8024394E-001
 7.4800612E+002, 1.1917967E-001, 1.3355586E-001, 2.1579852E-004, 5.2012969E-002, 1.5314546E+002, 3.1988233E+002,-2.2400327E+001, 6.5035871E-010, 6.5035871E-010, 1.8024623E-001
 7.4906579E+002, 1.1931732E-001, 1.3362038E-001, 2.1546240E-004, 5.1932556E-002, 1.5277883E+002, 3.1540784E+002,-2.2161344E+001, 6.5035871E-010, 6.5035871E-010, 1.8024864E-001
 7.5002913E+002, 1.1944325E-001, 1.3358957E-001, 2.1515488E-004, 5.1858988E-002, 1.5238897E+002, 3.1453229E+002,-2.1920440E+001, 6.5035871E-010, 6.5035871E-010, 1.8025106E-001
 7.5108880E+002, 1.1963342E-001, 1.3351175E-001, 2.1469055E-004, 5.1747903E-002, 1.5188066E+002, 3.1514370E+002,-2.1692086E+001, 6.5035871E-010, 6.5035871E-010, 1.8025347E-001
 7.5205214E+002, 1.2003218E-001, 1.3341632E-001, 2.1371686E-004, 5.1514963E-002, 1.5110457E+002, 3.0759397E+002,-2.1471107E+001, 6.5035871E-010, 6.5035871E-010, 1.8025587E-001
 7.5301548E+002, 1.2053630E-001, 1.3329752E-001, 2.1248590E-004, 5.1220473E-002, 1.5032987E+002, 3.0916606E+002,-2.1277808E+001, 6.5035871E-010, 6.5035871E-010, 1.8025817E-001
 7.5407515E+002, 1.2094118E-001, 1.3312563E-001, 2.1149726E-004, 5.0983956E-002, 1.4973512E+002, 3.1672795E+002,-2.1074044E+001, 6.5035871E-010, 6.5035871E-010, 1.8026057E-001
