s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g,W/g
 3.4320000E+003, 3.0600000E+002, 5.9969288E-001, 3.9948818E-001, 2.0020473E-001, 3.8347241E-018, 2.8889829E-010, 1.5831885E-003, 2.6386476E-003,-1.0554590E-003, 0.0000000E+000,-6.1508233E-012, 2.3729414E+001, 2.7005587E+000, 4.5032363E+000
 3.4440000E+003, 3.0700000E+002, 5.8057743E-001, 3.6762902E-001, 2.1294840E-001, 3.6721840E-018, 3.7242731E-010, 1.6005858E-003, 2.6676427E-003,-1.0670570E-003, 0.0000000E+000,-7.8326156E-012, 2.3990168E+001, 2.7267721E+000, 4.6966553E+000
 3.4560000E+003, 3.0800000E+002, 5.6133282E-001, 3.3555466E-001, 2.2577813E-001, 3.5099039E-018, 4.7858512E-010, 1.6044755E-003, 2.6741258E-003,-1.0696503E-003, 0.0000000E+000,-9.9361873E-012, 2.4048470E+001, 2.7303529E+000, 4.8640537E+000
 3.4680000E+003, 3.0900000E+002, 5.4212940E-001, 3.0354902E-001, 2.3858039E-001, 3.3531400E-018, 6.1297756E-010, 1.5935303E-003, 2.6558836E-003,-1.0623534E-003, 0.0000000E+000,-1.2554850E-011, 2.3884418E+001, 2.7091293E+000, 4.9972005E+000
 3.4800000E+003, 3.1000000E+002, 5.2315170E-001, 2.7191955E-001, 2.5123218E-001, 3.2018009E-018, 7.8242973E-010, 1.5667343E-003, 2.6112236E-003,-1.0444893E-003, 0.0000000E+000,-1.5798862E-011, 2.3482790E+001, 2.6614563E+000, 5.0873508E+000
 3.4920000E+003, 3.1100000E+002, 5.0459397E-001, 2.4099000E-001, 2.6360399E-001, 3.0557801E-018, 9.9520248E-010, 1.5234911E-003, 2.5391516E-003,-1.0156605E-003, 0.0000000E+000,-1.9797598E-011, 2.2834644E+001, 2.5863936E+000, 5.1256924E+000
 3.5040000E+003, 3.1200000E+002, 4.8665461E-001, 2.1109104E-001, 2.7556357E-001, 2.9149582E-018, 1.2612356E-009, 1.4637265E-003, 2.4395438E-003,-9.7581738E-004, 0.0000000E+000,-2.4701872E-011, 2.1938871E+001, 2.4838738E+000, 5.1039767E+000
 3.5160000E+003, 3.1300000E+002, 4.6952927E-001, 1.8254879E-001, 2.8698048E-001, 2.7833695E-018, 1.5924195E-009, 1.3879773E-003, 2.3132951E-003,-9.2531781E-004, 0.0000000E+000,-3.0686464E-011, 2.0803513E+001, 2.3548505E+000, 5.0153432E+000
 3.5280000E+003, 3.1400000E+002, 4.5340317E-001, 1.5567200E-001, 2.9773119E-001, 2.6604275E-018, 2.0029005E-009, 1.2974534E-003, 2.1624221E-003,-8.6496858E-004, 0.0000000E+000,-3.7952932E-011, 1.9446711E+001, 2.2013969E+000, 4.8552742E+000
 3.5400000E+003, 3.1500000E+002, 4.3844292E-001, 1.3073821E-001, 3.0770469E-001, 2.5455739E-018, 2.5094198E-009, 1.1940625E-003, 1.9901039E-003,-7.9604122E-004, 0.0000000E+000,-4.6732920E-011, 1.7897049E+001, 2.0267429E+000, 4.6225924E+000
 3.5520000E+003, 3.1600000E+002, 4.2478800E-001, 1.0798004E-001, 3.1680796E-001, 2.4420510E-018, 3.1316989E-009, 1.0803818E-003, 1.8006358E-003,-7.2025397E-004, 0.0000000E+000,-5.7292147E-011, 1.6193161E+001, 1.8352267E+000, 4.3203354E+000
 3.5640000E+003, 3.1700000E+002, 4.1254351E-001, 8.7572530E-002, 3.2497096E-001, 2.3453561E-018, 3.8928776E-009, 9.5957186E-004, 1.5992858E-003,-6.3971383E-004, 0.0000000E+000,-6.9935426E-011, 1.4382417E+001, 1.6321453E+000, 3.9562986E+000
 3.5760000E+003, 3.1800000E+002, 4.0177369E-001, 6.9622844E-002, 3.3215082E-001, 2.2621682E-018, 4.8200186E-009, 8.3522685E-004, 1.3920439E-003,-5.5681699E-004, 0.0000000E+000,-8.5013177E-011, 1.2518687E+001, 1.4235038E+000, 3.5430489E+000
 3.5880000E+003, 3.1900000E+002, 3.9249817E-001, 5.4163639E-002, 3.3833450E-001, 2.1845668E-018, 5.9447052E-009, 7.1116671E-004, 1.1852769E-003,-4.7411004E-004, 0.0000000E+000,-1.0292975E-010, 1.0659228E+001, 1.2156682E+000, 3.0972586E+000
 3.6000000E+003, 3.2000000E+002, 3.8469055E-001, 4.1150980E-002, 3.4353957E-001, 2.1190155E-018, 7.3037500E-009, 5.9118459E-004, 9.8530645E-004,-3.9412177E-004, 0.0000000E+000,-1.2415428E-010, 8.8608923E+000, 1.0149419E+000, 2.6383333E+000
 3.6120000E+003, 3.2100000E+002, 3.7828052E-001, 3.0467624E-002, 3.4781289E-001, 2.0648037E-018, 8.9400487E-009, 4.7877329E-004, 7.9795410E-004,-3.1918063E-004, 0.0000000E+000,-1.4923428E-010, 7.1760306E+000, 8.2711393E-001, 2.1865094E+000
 3.6240000E+003, 3.2200000E+002, 3.7315896E-001, 2.1931697E-002, 3.5122725E-001, 2.0147398E-018, 1.0903623E-008, 3.7686154E-004, 6.2810088E-004,-2.5123917E-004, 0.0000000E+000,-1.7881244E-010, 5.6485395E+000, 6.5701997E-001, 1.7606974E+000
 3.6360000E+003, 3.2300000E+002, 3.6918610E-001, 1.5310285E-002, 3.5387579E-001, 1.9718906E-018, 1.3252877E-008, 2.8759523E-004, 4.7932335E-004,-1.9172792E-004, 0.0000000E+000,-2.1364700E-010, 4.3105831E+000, 5.0818491E-001, 1.3765007E+000
 3.6480000E+003, 3.2400000E+002, 3.6620191E-001, 1.0336641E-002, 3.5586524E-001, 1.9359776E-018, 1.6056124E-008, 2.1219646E-004, 3.5365837E-004,-1.4146166E-004, 0.0000000E+000,-2.5463548E-010, 3.1804788E+000, 3.8259184E-001, 1.0447565E+000
 3.6600000E+003, 3.2500000E+002, 3.6403742E-001, 6.7292466E-003, 3.5730818E-001, 1.9067942E-018, 1.9393420E-008, 1.5092392E-004, 2.5153701E-004,-1.0061278E-004, 0.0000000E+000,-3.0284189E-010, 2.2621033E+000, 2.8062031E-001, 7.7085567E-001
 3.6720000E+003, 3.2600000E+002, 3.6252621E-001, 4.2105573E-003, 3.5831562E-001, 1.8777577E-018, 2.3358739E-008, 1.0314264E-004, 1.7190102E-004,-6.8758010E-005, 0.0000000E+000,-3.5952732E-010, 1.5459399E+000, 2.0116869E-001, 5.5490798E-001
 3.6840000E+003, 3.2700000E+002, 3.6151385E-001, 2.5233333E-003, 3.5899049E-001, 1.8552524E-018, 2.8062541E-008, 6.7492736E-005, 1.1248387E-004,-4.4990706E-005, 0.0000000E+000,-4.2618398E-010, 1.0116060E+000, 1.4193699E-001, 3.9261839E-001
 3.6960000E+003, 3.2800000E+002, 3.6086550E-001, 1.4428402E-003, 3.5942265E-001, 1.8327971E-018, 3.3634766E-008, 4.2127482E-005, 7.0207701E-005,-2.8079718E-005, 0.0000000E+000,-5.0457283E-010, 6.3142216E-001, 9.9825509E-002, 2.7662802E-001
 3.7080000E+003, 3.2900000E+002, 3.6047012E-001, 7.8393036E-004, 3.5968617E-001, 1.8135769E-018, 4.0228311E-008, 2.4979281E-005, 4.1626499E-005,-1.6646622E-005, 0.0000000E+000,-5.9676591E-010, 3.7439865E-001, 7.1376942E-002, 1.9801071E-001
 3.7200000E+003, 3.3000000E+002, 3.6024147E-001, 4.0291052E-004, 3.5983852E-001, 1.7943731E-018, 4.8023040E-008, 1.4008053E-005, 2.3340093E-005,-9.3313365E-006, 0.0000000E+000,-7.0519418E-010, 2.0995785E-001, 5.3188693E-002, 1.4764734E-001
 3.7320000E+003, 3.3100000E+002, 3.6011663E-001, 1.9494166E-004, 3.5992163E-001, 1.7751790E-018, 5.7230412E-008, 7.3944420E-006, 1.2316205E-005,-4.9209307E-006, 0.0000000E+000,-8.3270296E-010, 1.1083062E-001, 4.2232800E-002, 1.1727534E-001
 3.7440000E+003, 3.3200000E+002, 3.6005262E-001, 8.8324836E-005, 3.5996422E-001, 1.7559901E-018, 6.8098842E-008, 3.6561496E-006, 6.0843022E-006,-2.4271701E-006, 0.0000000E+000,-9.8261665E-010, 5.4799717E-002, 3.6043417E-002, 1.0010598E-001
 3.7560000E+003, 3.3300000E+002, 3.6002189E-001, 3.7262340E-005, 3.5998455E-001, 1.7400013E-018, 8.0919897E-008, 1.6853058E-006, 2.7978988E-006,-1.1114341E-006, 0.0000000E+000,-1.1588150E-009, 2.5259985E-002, 3.2782350E-002, 9.1056548E-002
 3.7680000E+003, 3.3400000E+002, 3.6000818E-001, 1.4547498E-005, 3.5999355E-001, 1.7208157E-018, 9.6035457E-008, 7.2193069E-007, 1.1903185E-006,-4.6702189E-007, 0.0000000E+000,-1.3658232E-009, 1.0820563E-002, 3.1189360E-002, 8.6635143E-002
 3.7800000E+003, 3.3500000E+002, 3.6000249E-001, 5.2208065E-006, 3.5999715E-001, 1.7048282E-018, 1.1384613E-007, 2.8834367E-007, 4.6537747E-007,-1.7542487E-007, 0.0000000E+000,-1.6089170E-009, 4.3218010E-003, 3.0472333E-002, 8.4644780E-002
 3.7920000E+003, 3.3600000E+002, 3.6000025E-001, 1.7099342E-006, 3.5999840E-001, 1.6888409E-018, 1.3482091E-007, 1.1033696E-007, 1.6600482E-007,-5.3773626E-008, 0.0000000E+000,-1.8942459E-009, 1.6537709E-003, 3.0177768E-002, 8.3827071E-002
 3.8040000E+003, 3.3700000E+002, 3.5999939E-001, 5.0712748E-007, 3.5999873E-001, 1.6728536E-018, 1.5950859E-007, 4.4794483E-008, 5.3606023E-008,-6.5825652E-009, 0.0000000E+000,-2.2289768E-009, 6.7139621E-004, 3.0069066E-002, 8.3525322E-002
 3.8160000E+003, 3.3800000E+002, 3.5999900E-001, 1.3504435E-007, 3.5999870E-001, 1.6568663E-018, 1.8855081E-007, 2.4178059E-008, 1.5538545E-008, 1.1260973E-008, 0.0000000E+000,-2.6214586E-009, 3.6238963E-004, 3.0033756E-002, 8.3427332E-002
 3.8280000E+003, 3.3900000E+002, 3.5999876E-001, 3.1995054E-008, 3.5999849E-001, 1.6408791E-018, 2.2269754E-007, 1.9865096E-008, 4.0062447E-009, 1.8940266E-008, 0.0000000E+000,-3.0814147E-009, 2.9774537E-004, 3.0025814E-002, 8.3405331E-002
 3.8400000E+003, 3.4000000E+002, 3.5999852E-001, 6.6778867E-009, 3.5999826E-001, 1.6248919E-018, 2.6282470E-007, 2.1060082E-008, 9.0970054E-010, 2.3770545E-008, 0.0000000E+000,-3.6201637E-009, 3.1565625E-004, 3.0026259E-002, 8.3406620E-002
 3.8520000E+003, 3.4100000E+002, 3.5999826E-001, 1.2147847E-009, 3.5999793E-001, 1.6089047E-018, 3.0995488E-007, 2.4196286E-008, 1.7999004E-010, 2.8267172E-008, 0.0000000E+000,-4.2508752E-009, 3.6266283E-004, 3.0030057E-002, 8.3417229E-002
 3.8640000E+003, 3.4200000E+002, 3.5999793E-001, 1.9038938E-010, 3.5999757E-001, 1.5929174E-018, 3.6528129E-007, 2.8288630E-008, 3.0673797E-011, 3.3246820E-008, 0.0000000E+000,-4.9888635E-009, 4.2400041E-004, 3.0035332E-002, 8.3431952E-002
 3.8760000E+003, 3.4300000E+002, 3.5999757E-001, 2.5388910E-011, 3.5999712E-001, 1.5769302E-018, 4.3019554E-007, 3.3163605E-008, 4.4466332E-012, 3.9011088E-008, 0.0000000E+000,-5.8519301E-009, 4.9706834E-004, 3.0041248E-002, 8.3448477E-002
 3.8880000E+003, 3.4400000E+002, 3.5999712E-001, 2.8421224E-012, 3.5999662E-001, 1.5641404E-018, 5.0631957E-007, 3.8877943E-008, 5.4097877E-013, 4.5738158E-008, 0.0000000E+000,-6.8607564E-009, 5.8271695E-004, 3.0047955E-002, 8.3467208E-002
 3.9000000E+003, 3.4500000E+002, 3.5999662E-001, 2.6321426E-013, 3.5999602E-001, 1.5481532E-018, 5.9554321E-007, 4.5556384E-008, 5.4435948E-014, 5.3595684E-008, 0.0000000E+000,-8.0393558E-009, 6.8281585E-004, 3.0056573E-002, 8.3491266E-002
 3.9120000E+003, 3.4600000E+002, 3.5999602E-001, 1.9852257E-014, 3.5999534E-001, 1.5321661E-018, 7.0006689E-007, 5.3355070E-008, 4.4597953E-015, 6.2770667E-008, 0.0000000E+000,-9.4155999E-009, 7.9970545E-004, 3.0066155E-002, 8.3518021E-002
 3.9240000E+003, 3.4700000E+002, 3.5999534E-001, 1.1988553E-015, 3.5999453E-001, 1.5193763E-018, 8.2245174E-007, 6.2456976E-008, 2.9247667E-016, 7.3478795E-008, 0.0000000E+000,-1.1021819E-008, 9.3612814E-004, 3.0077334E-002, 8.3549231E-002
 3.9360000E+003, 3.4800000E+002, 3.5999453E-001, 5.6913851E-017, 3.5999358E-001, 1.5033893E-018, 9.6567703E-007, 7.3074489E-008, 1.5074875E-017, 8.5969987E-008, 0.0000000E+000,-1.2895498E-008, 1.0952674E-003, 3.0090213E-002, 8.3585195E-002
 3.9480000E+003, 3.4900000E+002, 3.5999358E-001, 2.0824398E-018, 3.5999244E-001, 1.4905996E-018, 1.1332066E-006, 8.5453777E-008, 5.9870428E-019, 1.0053385E-007, 0.0000000E+000,-1.5080078E-008, 1.2808127E-003, 3.0105436E-002, 8.3627701E-002
 3.9600000E+003, 3.5000000E+002, 3.5999247E-001, 1.0252949E-018, 3.5999113E-001, 1.4778100E-018, 1.3290663E-006, 9.9879955E-008, 0.0000000E+000, 1.1750583E-007, 0.0000000E+000,-1.7625874E-008, 1.4970376E-003, 3.0123780E-002, 8.3678916E-002
 3.9720000E+003, 3.5100000E+002, 3.5999116E-001, 9.4535753E-019, 3.5998961E-001, 1.4618229E-018, 1.5579319E-006, 1.1668313E-007, 0.0000000E+000, 1.3727427E-007, 0.0000000E+000,-2.0591141E-008, 1.7488897E-003, 3.0144146E-002, 8.3735794E-002
 3.9840000E+003, 3.5200000E+002, 3.5998964E-001, 8.7181518E-019, 3.5998783E-001, 1.4490334E-018, 1.8252319E-006, 1.3624528E-007, 0.0000000E+000, 1.6028856E-007, 0.0000000E+000,-2.4043285E-008, 2.0420942E-003, 3.0168185E-002, 8.3802924E-002
 3.9960000E+003, 3.5300000E+002, 3.5998788E-001, 8.0466817E-019, 3.5998574E-001, 1.4362438E-018, 2.1372657E-006, 1.5900818E-007, 0.0000000E+000, 1.8706844E-007, 0.0000000E+000,-2.8060267E-008, 2.3832731E-003, 3.0196264E-002, 8.3881333E-002
 4.0080000E+003, 3.5400000E+002, 3.5998583E-001, 7.4391651E-019, 3.5998333E-001, 1.4234544E-018, 2.5013396E-006, 1.8548255E-007, 0.0000000E+000, 2.1821477E-007, 0.0000000E+000,-3.2732213E-008, 2.7800808E-003, 3.0228475E-002, 8.3971292E-002
 4.0200000E+003, 3.5500000E+002, 3.5998341E-001, 6.8636195E-019, 3.5998049E-001, 1.4106649E-018, 2.9259238E-006, 2.1625850E-007, 0.0000000E+000, 2.5442176E-007, 0.0000000E+000,-3.8163265E-008, 3.2413621E-003, 3.0266576E-002, 8.4077694E-002
 4.0320000E+003, 3.5600000E+002, 3.5998061E-001, 6.3200523E-019, 3.5997719E-001, 1.3978756E-018, 3.4208319E-006, 2.5201757E-007, 0.0000000E+000, 2.9649127E-007, 0.0000000E+000,-4.4473691E-008, 3.7773321E-003, 3.0310327E-002, 8.4199890E-002
 4.0440000E+003, 3.5700000E+002, 3.5997733E-001, 5.8404411E-019, 3.5997334E-001, 1.3850863E-018, 3.9974302E-006, 2.9354646E-007, 0.0000000E+000, 3.4534878E-007, 0.0000000E+000,-5.1802317E-008, 4.3997825E-003, 3.0361107E-002, 8.4341712E-002
 4.0560000E+003, 3.5800000E+002, 3.5997355E-001, 5.3928050E-019, 3.5996887E-001, 1.3722972E-018, 4.6688770E-006, 3.4175289E-007, 0.0000000E+000, 4.0206223E-007, 0.0000000E+000,-6.0309333E-008, 5.1223179E-003, 3.0420210E-002, 8.4506795E-002
 4.0680000E+003, 3.5900000E+002, 3.5996911E-001, 4.9771457E-019, 3.5996366E-001, 1.3595080E-018, 5.4503948E-006, 3.9768364E-007, 0.0000000E+000, 4.6786309E-007, 0.0000000E+000,-7.0179460E-008, 5.9606284E-003, 3.0488292E-002, 8.4696963E-002
 4.0800000E+003, 3.6000000E+002, 3.5996395E-001, 4.5934627E-019, 3.5995761E-001, 1.3467191E-018, 6.3595903E-006, 4.6254527E-007, 0.0000000E+000, 5.4417092E-007, 0.0000000E+000,-8.1625636E-008, 6.9327988E-003, 3.0568106E-002, 8.4919907E-002
 4.0920000E+003, 3.6100000E+002, 3.5995796E-001, 4.2417610E-019, 3.5995054E-001, 1.3339304E-018, 7.4168142E-006, 5.3772794E-007, 0.0000000E+000, 6.3262110E-007, 0.0000000E+000,-9.4893167E-008, 8.0596646E-003, 3.0659907E-002, 8.5176356E-002
 4.1040000E+003, 3.6200000E+002, 3.5995102E-001, 3.9220363E-019, 3.5994238E-001, 1.3211416E-018, 8.6455793E-006, 6.2483252E-007, 0.0000000E+000, 7.3509705E-007, 0.0000000E+000,-1.1026456E-007, 9.3652196E-003, 3.0765789E-002, 8.5472159E-002
 4.1160000E+003, 3.6300000E+002, 3.5994291E-001, 3.6342894E-019, 3.5993284E-001, 1.3115504E-018, 1.0073039E-005, 7.2570145E-007, 0.0000000E+000, 8.5376644E-007, 0.0000000E+000,-1.2806497E-007, 1.0877081E-002, 3.0889357E-002, 8.5817374E-002
 4.1280000E+003, 3.6400000E+002, 3.5993353E-001, 3.3465494E-019, 3.5992178E-001, 1.2987622E-018, 1.1730535E-005, 8.4245454E-007, 0.0000000E+000, 9.9112299E-007, 0.0000000E+000,-1.4866845E-007, 1.2627020E-002, 3.1031437E-002, 8.6214356E-002
 4.1400000E+003, 3.6500000E+002, 3.5992262E-001, 3.1866942E-019, 3.5990897E-001, 1.2859743E-018, 1.3654228E-005, 9.7752923E-007, 0.0000000E+000, 1.1500343E-006, 0.0000000E+000,-1.7250515E-007, 1.4651568E-002, 3.1195873E-002, 8.6673833E-002
 4.1520000E+003, 3.6600000E+002, 3.5990998E-001, 3.1866942E-019, 3.5989410E-001, 1.2763835E-018, 1.5885817E-005, 1.1337266E-006, 0.0000000E+000, 1.3337961E-006, 0.0000000E+000,-2.0006941E-007, 1.6992712E-002, 3.1385913E-002, 8.7204903E-002
 4.1640000E+003, 3.6700000E+002, 3.5989532E-001, 3.1866942E-019, 3.5987684E-001, 1.2635962E-018, 1.8473362E-005, 1.3142650E-006, 0.0000000E+000, 1.5461941E-006, 0.0000000E+000,-2.3192912E-007, 1.9698687E-002, 3.1605773E-002, 8.7819353E-002
 4.1760000E+003, 3.6800000E+002, 3.5987833E-001, 3.1866942E-019, 3.5985684E-001, 1.2540061E-018, 2.1472235E-005, 1.5228388E-006, 0.0000000E+000, 1.7915752E-006, 0.0000000E+000,-2.6873627E-007, 2.2824870E-002, 3.1859364E-002, 8.8528156E-002
 4.1880000E+003, 3.6900000E+002, 3.5985863E-001, 3.1866942E-019, 3.5983369E-001, 1.2412198E-018, 2.4946197E-005, 1.7636883E-006, 0.0000000E+000, 2.0749274E-006, 0.0000000E+000,-3.1123912E-007, 2.6434809E-002, 3.2151587E-002, 8.9345045E-002
 4.2000000E+003, 3.7000000E+002, 3.5983583E-001, 3.1866942E-019, 3.5980687E-001, 1.2316304E-018, 2.8968630E-005, 2.0416762E-006, 0.0000000E+000, 2.4019721E-006, 0.0000000E+000,-3.6029581E-007, 3.0601397E-002, 3.2489162E-002, 9.0288848E-002
 4.2120000E+003, 3.7100000E+002, 3.5980946E-001, 3.1866942E-019, 3.5977584E-001, 1.2188453E-018, 3.3623957E-005, 2.3623782E-006, 0.0000000E+000, 2.7792682E-006, 0.0000000E+000,-4.1689026E-007, 3.5408191E-002, 3.2877959E-002, 9.1376029E-002
 4.2240000E+003, 3.7200000E+002, 3.5977894E-001, 3.1866942E-019, 3.5973993E-001, 1.2092569E-018, 3.9009243E-005, 2.7321812E-006, 0.0000000E+000, 3.2143307E-006, 0.0000000E+000,-4.8214963E-007, 4.0950935E-002, 3.3326589E-002, 9.2630737E-002
 4.2360000E+003, 3.7300000E+002, 3.5974365E-001, 3.1866942E-019, 3.5969841E-001, 1.1996692E-018, 4.5236047E-005, 3.1584002E-006, 0.0000000E+000, 3.7157652E-006, 0.0000000E+000,-5.5736479E-007, 4.7339268E-002, 3.3842921E-002, 9.4075106E-002
 4.2480000E+003, 3.7400000E+002, 3.5970289E-001, 3.1866942E-019, 3.5965046E-001, 1.1900822E-018, 5.2432511E-005, 3.6494071E-006, 0.0000000E+000, 4.2934203E-006, 0.0000000E+000,-6.4401303E-007, 5.4698657E-002, 3.4436937E-002, 9.5737174E-002
 4.2600000E+003, 3.7500000E+002, 3.5965577E-001, 3.1866942E-019, 3.5959503E-001, 1.1773007E-018, 6.0745751E-005, 4.2147772E-006, 0.0000000E+000, 4.9585615E-006, 0.0000000E+000,-7.4378420E-007, 6.3172631E-002, 3.5120934E-002, 9.7651526E-002
 4.2720000E+003, 3.7600000E+002, 3.5960138E-001, 3.1866942E-019, 3.5953104E-001, 1.1677157E-018, 7.0344591E-005, 4.8654570E-006, 0.0000000E+000, 5.7240673E-006, 0.0000000E+000,-8.5861006E-007, 7.2925262E-002, 3.5907354E-002, 9.9853210E-002
 4.2840000E+003, 3.7700000E+002, 3.5953861E-001, 3.1866942E-019, 3.5945719E-001, 1.1581316E-018, 8.1422637E-005, 5.6139520E-006, 0.0000000E+000, 6.6046496E-006, 0.0000000E+000,-9.9069746E-007, 8.4143981E-002, 3.6811329E-002, 1.0238491E-001
 4.2960000E+003, 3.7800000E+002, 3.5946620E-001, 3.1866942E-019, 3.5937199E-001, 1.1485490E-018, 9.4201823E-005, 6.4745395E-006, 0.0000000E+000, 7.6171054E-006, 0.0000000E+000,-1.1425658E-006, 9.7042784E-002, 3.7850197E-002, 1.0529557E-001
 4.3080000E+003, 3.7900000E+002, 3.5938269E-001, 3.1866942E-019, 3.5927376E-001, 1.1389676E-018, 1.0893642E-004, 7.4635082E-006, 0.0000000E+000, 8.7805975E-006, 0.0000000E+000,-1.3170896E-006, 1.1186580E-001, 3.9042693E-002, 1.0863820E-001
 4.3200000E+003, 3.8000000E+002, 3.5928646E-001, 3.1866942E-019, 3.5916054E-001, 1.1261952E-018, 1.2591752E-004, 8.5994279E-006, 0.0000000E+000, 1.0116974E-005, 0.0000000E+000,-1.5175461E-006, 1.2889139E-001, 4.0412176E-002, 1.1247899E-001
 4.3320000E+003, 3.8100000E+002, 3.5917562E-001, 3.1866942E-019, 3.5903016E-001, 1.1166182E-018, 1.4547828E-004, 9.9034560E-006, 0.0000000E+000, 1.1651125E-005, 0.0000000E+000,-1.7476688E-006, 1.4843665E-001, 4.1982654E-002, 1.1688615E-001
 4.3440000E+003, 3.8200000E+002, 3.5904801E-001, 3.1866942E-019, 3.5888001E-001, 1.1070435E-018, 1.6799962E-004, 1.1399672E-005, 0.0000000E+000, 1.3411379E-005, 0.0000000E+000,-2.0117068E-006, 1.7086248E-001, 4.3783158E-002, 1.2194235E-001
 4.3560000E+003, 3.8300000E+002, 3.5890114E-001, 3.1866942E-019, 3.5870722E-001, 1.0974716E-018, 1.9391697E-004, 1.3115464E-005, 0.0000000E+000, 1.5429958E-005, 0.0000000E+000,-2.3144935E-006, 1.9657940E-001, 4.5846604E-002, 1.2774161E-001
 4.3680000E+003, 3.8400000E+002, 3.5873222E-001, 3.1866942E-019, 3.5850850E-001, 1.0879027E-018, 2.2372758E-004, 1.5081948E-005, 0.0000000E+000, 1.7743469E-005, 0.0000000E+000,-2.6615201E-006, 2.2605377E-001, 4.8209831E-002, 1.3438947E-001
 4.3800000E+003, 3.8500000E+002, 3.5853800E-001, 3.1866942E-019, 3.5828000E-001, 1.0783375E-018, 2.5799897E-004, 1.7334443E-005, 0.0000000E+000, 2.0393463E-005, 0.0000000E+000,-3.0590195E-006, 2.5981504E-001, 5.0914995E-002, 1.4200725E-001
 4.3920000E+003, 3.8600000E+002, 3.5831484E-001, 3.0305545E-019, 3.5801747E-001, 1.0687764E-018, 2.9737834E-004, 1.9912997E-005, 0.0000000E+000, 2.3427056E-005, 0.0000000E+000,-3.5140583E-006, 2.9846334E-001, 5.4009393E-002, 1.5073167E-001
 4.4040000E+003, 3.8700000E+002, 3.5805857E-001, 3.0305545E-019, 3.5771596E-001, 1.0592201E-018, 3.4260328E-004, 2.2862956E-005, 0.0000000E+000, 2.6897596E-005, 0.0000000E+000,-4.0346395E-006, 3.4267840E-001, 5.7546847E-002, 1.6071908E-001
 4.4160000E+003, 3.8800000E+002, 3.5776442E-001, 3.0305545E-019, 3.5736990E-001, 1.0496693E-018, 3.9451348E-004, 2.6235604E-005, 0.0000000E+000, 3.0865416E-005, 0.0000000E+000,-4.6298123E-006, 3.9322889E-001, 6.1588116E-002, 1.7214713E-001
 4.4280000E+003, 3.8900000E+002, 3.5742697E-001, 3.0305545E-019, 3.5697290E-001, 1.0401250E-018, 4.5406423E-004, 3.0088850E-005, 0.0000000E+000, 3.5398647E-005, 0.0000000E+000,-5.3097970E-006, 4.5098275E-001, 6.6201970E-002, 1.8521817E-001
 4.4400000E+003, 3.9000000E+002, 3.5704008E-001, 3.0305545E-019, 3.5651773E-001, 1.0305879E-018, 5.2234106E-004, 3.4487981E-005, 0.0000000E+000, 4.0574094E-005, 0.0000000E+000,-6.0861144E-006, 5.1691854E-001, 7.1465932E-002, 2.0016222E-001
 4.4520000E+003, 3.9100000E+002, 3.5659674E-001, 3.0305545E-019, 3.5599616E-001, 1.0242346E-018, 6.0057623E-004, 3.9506460E-005, 0.0000000E+000, 4.6478188E-005, 0.0000000E+000,-6.9717280E-006, 5.9213734E-001, 7.7466287E-002, 2.1723779E-001
 4.4640000E+003, 3.9200000E+002, 3.5608906E-001, 3.0305545E-019, 3.5539889E-001, 1.0147122E-018, 6.9016719E-004, 4.5226781E-005, 0.0000000E+000, 5.3207976E-005, 0.0000000E+000,-7.9811962E-006, 6.7787564E-001, 8.4300816E-002, 2.3674083E-001
 4.4760000E+003, 3.9300000E+002, 3.5550806E-001, 3.0305545E-019, 3.5471535E-001, 1.0052003E-018, 7.9269614E-004, 5.1741368E-005, 0.0000000E+000, 6.0872197E-005, 0.0000000E+000,-9.1308293E-006, 7.7551866E-001, 9.2078477E-002, 2.5900534E-001
 4.4880000E+003, 3.9400000E+002, 3.5484362E-001, 3.0305545E-019, 3.5393366E-001, 9.9570036E-019, 9.0995262E-004, 5.9153484E-005, 0.0000000E+000, 6.9592337E-005, 0.0000000E+000,-1.0438850E-005, 8.8661420E-001, 1.0092115E-001, 2.8441024E-001
 4.5000000E+003, 3.9500000E+002, 3.5408425E-001, 3.0305545E-019, 3.5304028E-001, 9.8305504E-019, 1.0439570E-003, 6.7578163E-005, 0.0000000E+000, 7.9503719E-005, 0.0000000E+000,-1.1925558E-005, 1.0128864E+000, 1.1096405E-001, 3.1338319E-001
 4.5120000E+003, 3.9600000E+002, 3.5321707E-001, 3.0305545E-019, 3.5202008E-001, 9.7358931E-019, 1.1969864E-003, 7.7143093E-005, 0.0000000E+000, 9.0756585E-005, 0.0000000E+000,-1.3613488E-005, 1.1562492E+000, 1.2235790E-001, 3.4640995E-001
 4.5240000E+003, 3.9700000E+002, 3.5222760E-001, 3.0305545E-019, 3.5085598E-001, 9.6414146E-019, 1.3716029E-003, 8.7989458E-005, 0.0000000E+000, 1.0351701E-004, 0.0000000E+000,-1.5527552E-005, 1.3188184E+000, 1.3526863E-001, 3.8403758E-001
