s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg,kg
 5.4000082E+002, 1.2602280E-001, 1.3427013E-001, 1.9901508E-004, 4.8056940E-002, 2.5255830E+002, 2.1469522E+002,-5.5213001E+000, 1.1324574E+003, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 4.5383384E-002, 1.2514350E-001, 1.6279215E-002
 5.4100234E+002, 1.2763120E-001, 1.3367140E-001, 1.9508931E-004, 4.7116741E-002, 2.6289529E+002, 2.1396639E+002,-6.3442987E+000, 1.1518158E+003, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 4.0317627E-002, 1.2542479E-001, 1.6345465E-002
 5.4201059E+002, 1.2884500E-001, 1.3313415E-001, 1.9212631E-004, 4.6407564E-002, 2.5503428E+002, 2.1313916E+002, 1.5279387E+001, 1.3012515E+003, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 4.6717678E-002, 1.2571997E-001, 1.6408806E-002
 5.4301020E+002, 1.2717704E-001, 1.3278504E-001, 1.9619832E-004, 4.7382227E-002, 2.6233033E+002, 2.1338155E+002, 1.1168847E+001, 1.2577578E+003, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 4.6773569E-002, 1.2597761E-001, 1.6477645E-002
 5.4400762E+002, 1.2716531E-001, 1.3218039E-001, 1.9622565E-004, 4.7388862E-002, 2.6343311E+002, 2.1201571E+002,-1.2335212E+000, 1.1354354E+003, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 4.4891533E-002, 1.2623110E-001, 1.6545205E-002
 5.4500190E+002, 1.2561014E-001, 1.3192100E-001, 2.0002349E-004, 4.8297880E-002, 2.6634805E+002, 2.1244775E+002, 5.8637895E+000, 1.1980246E+003, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 3.8045254E-002, 1.2651492E-001, 1.6606008E-002
 5.4600294E+002, 1.2721442E-001, 1.3174244E-001, 1.9610785E-004, 4.7360374E-002, 2.5844868E+002, 2.1453516E+002,-7.3055620E-001, 1.1782488E+003, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 3.4589548E-002, 1.2678116E-001, 1.6673471E-002
 5.4700532E+002, 1.2724245E-001, 1.3153809E-001, 1.9603798E-004, 4.7343855E-002, 2.6031799E+002, 2.1745104E+002, 3.4214798E+000, 1.2050661E+003, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 3.2161229E-002, 1.2706714E-001, 1.6730414E-002
 5.4800393E+002, 1.2913110E-001, 1.3076829E-001, 1.9142700E-004, 4.6240236E-002, 2.5226274E+002, 2.1999750E+002,-2.1433516E+000, 1.1775004E+003, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 3.2539839E-002, 1.2733497E-001, 1.6798393E-002
 5.4900635E+002, 1.2961276E-001, 1.3016011E-001, 1.9025108E-004, 4.5958907E-002, 2.4471442E+002, 2.2212484E+002, 1.2696384E+000, 1.2141200E+003, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 3.3683804E-002, 1.2760895E-001, 1.6866176E-002
 5.5000172E+002, 1.2987835E-001, 1.3079487E-001, 1.8960197E-004, 4.5803940E-002, 2.3511526E+002, 2.2418252E+002,-1.4441636E+000, 1.1284716E+003, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 3.9172946E-002, 1.2787475E-001, 1.6934178E-002
 5.5100143E+002, 1.2848959E-001, 1.3045408E-001, 1.9299423E-004, 4.6615530E-002, 2.4590586E+002, 2.2750306E+002,-6.8288773E-001, 1.2058425E+003, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 2.5307657E-002, 1.2816516E-001, 1.6988008E-002
 5.5200901E+002, 1.2926221E-001, 1.2973700E-001, 1.9110767E-004, 4.6163951E-002, 2.4105162E+002, 2.2757559E+002, 1.0019845E+000, 1.1860666E+003, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 3.4926304E-002, 1.2844320E-001, 1.7055048E-002
 5.5300469E+002, 1.2961219E-001, 1.2992045E-001, 1.9025363E-004, 4.5959438E-002, 2.3961130E+002, 2.2733330E+002,-5.9130631E+000, 1.1289057E+003, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 2.6575052E-002, 1.2872291E-001, 1.7113383E-002
 5.5400621E+002, 1.2865916E-001, 1.3040829E-001, 1.9258159E-004, 4.6516646E-002, 2.4024170E+002, 2.2895193E+002,-2.9812465E+000, 1.1531962E+003, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 2.9904597E-002, 1.2900672E-001, 1.7173087E-002
 5.5500417E+002, 1.2815176E-001, 1.3016502E-001, 1.9382042E-004, 4.6813171E-002, 2.4014870E+002, 2.2920889E+002,-3.9288701E-001, 1.1844711E+003, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 3.3463114E-002, 1.2929993E-001, 1.7225989E-002
 5.5600140E+002, 1.2793852E-001, 1.2960101E-001, 1.9434001E-004, 4.6937725E-002, 2.3738603E+002, 2.3119826E+002,-5.2689079E+000, 1.1375930E+003, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 2.8777860E-002, 1.2958661E-001, 1.7279283E-002
 5.5700357E+002, 1.2724499E-001, 1.2833514E-001, 1.9603281E-004, 4.7343123E-002, 2.3580039E+002, 2.3051679E+002, 5.4271430E-001, 1.1602038E+003, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 3.5472442E-002, 1.2987863E-001, 1.7334210E-002
 5.5800474E+002, 1.2640352E-001, 1.2797658E-001, 1.9808894E-004, 4.7835190E-002, 2.3353110E+002, 2.3000964E+002,-4.3265194E+000, 1.1105328E+003, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 2.6307029E-002, 1.3016393E-001, 1.7389425E-002
 5.5900396E+002, 1.2626880E-001, 1.2813843E-001, 1.9841798E-004, 4.7913830E-002, 2.3592601E+002, 2.2817766E+002,-1.9084341E+000, 1.1763618E+003, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 2.9779905E-002, 1.3045757E-001, 1.7443836E-002
 5.6001025E+002, 1.2658023E-001, 1.2798645E-001, 1.9765733E-004, 4.7731699E-002, 2.3606276E+002, 2.2763852E+002, 5.0312801E-001, 1.2288768E+003, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 2.9821775E-002, 1.3073551E-001, 1.7514543E-002
 5.6100110E+002, 1.2675268E-001, 1.2771529E-001, 1.9723650E-004, 4.7630849E-002, 2.3557260E+002, 2.2635206E+002, 1.1441065E+001, 1.2558457E+003, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 4.8227498E-002, 1.3101141E-001, 1.7589344E-002
 5.6201059E+002, 1.2638284E-001, 1.2731211E-001, 1.9813870E-004, 4.7846988E-002, 2.3322920E+002, 2.3211182E+002,-1.8306362E+000, 1.1979119E+003, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 3.3672160E-002, 1.3128075E-001, 1.7655096E-002
 5.6300670E+002, 1.2521657E-001, 1.2656696E-001, 2.0098667E-004, 4.8528715E-002, 2.3061664E+002, 2.3338644E+002,-6.9427770E+000, 1.1781403E+003, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 3.1838072E-002, 1.3156724E-001, 1.7720884E-002
 5.6400514E+002, 1.2442842E-001, 1.2685636E-001, 2.0291184E-004, 4.8989385E-002, 2.3283220E+002, 2.3587110E+002, 5.3213680E+000, 1.2009976E+003, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 3.7145176E-002, 1.3186074E-001, 1.7783232E-002
 5.6500583E+002, 1.2345018E-001, 1.2631258E-001, 2.0530109E-004, 4.9561124E-002, 2.3811909E+002, 2.3208696E+002,-8.3305190E+000, 1.0957935E+003, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 2.7548925E-002, 1.3214279E-001, 1.7840258E-002
 5.6600525E+002, 1.2343510E-001, 1.2565028E-001, 2.0533722E-004, 4.9569938E-002, 2.3383770E+002, 2.3025703E+002,-5.6418686E+000, 1.1535203E+003, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 4.0531414E-002, 1.3244271E-001, 1.7893906E-002
 5.6700908E+002, 1.2275502E-001, 1.2502045E-001, 2.0699770E-004, 4.9967409E-002, 2.3264851E+002, 2.3170675E+002,-4.6040915E+000, 1.1856326E+003, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 3.1617085E-002, 1.3273146E-001, 1.7960849E-002
 5.6800296E+002, 1.2460434E-001, 1.2549270E-001, 2.0248245E-004, 4.8886715E-002, 2.3553232E+002, 2.3573423E+002, 4.6762200E-001, 1.2093582E+003, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 2.4741652E-002, 1.3301346E-001, 1.8029075E-002
 5.6900033E+002, 1.2499957E-001, 1.2557296E-001, 2.0151811E-004, 4.8655873E-002, 2.3679669E+002, 2.3814321E+002, 2.4641383E+000, 1.1697221E+003, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 2.5749996E-002, 1.3328437E-001, 1.8097008E-002
 5.7000239E+002, 1.2548615E-001, 1.2532415E-001, 2.0032986E-004, 4.8371454E-002, 2.4000389E+002, 2.3710850E+002, 1.1802431E+001, 1.2904143E+003, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 2.4552117E-002, 1.3356024E-001, 1.8170318E-002
 5.7101144E+002, 1.2486727E-001, 1.2561316E-001, 2.0184087E-004, 4.8733144E-002, 2.3843755E+002, 2.3385331E+002, 9.0164662E+000, 1.2579334E+003, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 2.2318840E-002, 1.3382515E-001, 1.8240645E-002
 5.7200666E+002, 1.2398253E-001, 1.2585884E-001, 2.0400141E-004, 4.9250223E-002, 2.3897380E+002, 2.3542845E+002, 1.3795349E+001, 1.2614072E+003, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 2.7194867E-002, 1.3409224E-001, 1.8311715E-002
 5.7300958E+002, 1.2229137E-001, 1.2587801E-001, 2.0813100E-004, 5.0238590E-002, 2.3745221E+002, 2.3387167E+002, 5.1545647E+000, 1.2385275E+003, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 2.7386094E-002, 1.3434793E-001, 1.8385645E-002
 5.7400340E+002, 1.2143398E-001, 1.2561969E-001, 2.1022485E-004, 5.0739721E-002, 2.3639551E+002, 2.3526749E+002,-5.0515587E-001, 1.1277089E+003, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 2.8426496E-002, 1.3461009E-001, 1.8459885E-002
 5.7500112E+002, 1.1994548E-001, 1.2491973E-001, 2.1385945E-004, 5.1609676E-002, 2.3549796E+002, 2.3582264E+002, 4.0436625E-001, 1.2311138E+003, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 2.1091892E-002, 1.3489736E-001, 1.8525520E-002
 5.7600298E+002, 1.1909348E-001, 1.2441257E-001, 2.1594117E-004, 5.2107734E-002, 2.3511537E+002, 2.3431992E+002, 1.5800878E+000, 1.2066226E+003, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 3.6609110E-002, 1.3516846E-001, 1.8599589E-002
 5.7701041E+002, 1.1769885E-001, 1.2525270E-001, 2.1934732E-004, 5.2922897E-002, 2.3197768E+002, 2.3624028E+002,-6.2674933E+000, 1.1432364E+003, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 2.9313236E-002, 1.3545528E-001, 1.8661501E-002
 5.7801027E+002, 1.1912403E-001, 1.2539106E-001, 2.1586637E-004, 5.2089935E-002, 2.3559993E+002, 2.3640603E+002,-7.9775494E+000, 1.1004353E+003, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 2.1309923E-002, 1.3574917E-001, 1.8720790E-002
 5.7900949E+002, 1.2290094E-001, 1.2527186E-001, 2.0664359E-004, 4.9882675E-002, 2.4144988E+002, 2.3880928E+002,-8.1569161E+000, 1.1131354E+003, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.9873023E-002, 1.3605102E-001, 1.8774767E-002
 5.8000627E+002, 1.2157946E-001, 1.2473329E-001, 2.0987018E-004, 5.0654845E-002, 2.4304129E+002, 2.3944710E+002, 7.5271660E+000, 1.2701782E+003, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 2.2206291E-002, 1.3635459E-001, 1.8836707E-002
 5.8100789E+002, 1.2080795E-001, 1.2402594E-001, 2.1175433E-004, 5.1105818E-002, 2.4788753E+002, 2.3778529E+002, 1.5491153E+000, 1.2094612E+003, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 3.6702201E-002, 1.3661065E-001, 1.8912260E-002
 5.8200388E+002, 1.2061932E-001, 1.2303928E-001, 2.1221463E-004, 5.1216026E-002, 2.4508364E+002, 2.3951753E+002, 2.0267181E+000, 1.2697875E+003, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 3.0114161E-002, 1.3688068E-001, 1.8989096E-002
 5.8301018E+002, 1.2039069E-001, 1.2206190E-001, 2.1277271E-004, 5.1349551E-002, 2.4445594E+002, 2.4179121E+002, 2.2155669E+000, 1.1979426E+003, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 2.5148033E-002, 1.3714370E-001, 1.9067058E-002
 5.8401000E+002, 1.2036337E-001, 1.2143438E-001, 2.1283953E-004, 5.1365505E-002, 2.4405072E+002, 2.3945221E+002, 3.1395047E-001, 1.2129316E+003, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 2.6885217E-002, 1.3741358E-001, 1.9145399E-002
 5.8500290E+002, 1.1859344E-001, 1.2207058E-001, 2.1716126E-004, 5.2399834E-002, 2.5398183E+002, 2.3604876E+002,-4.7216804E+000, 1.1933216E+003, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.8716743E-002, 1.3769644E-001, 1.9213869E-002
 5.8600993E+002, 1.2000544E-001, 1.2168303E-001, 2.1371350E-004, 5.1574922E-002, 2.4731331E+002, 2.3763895E+002, 2.7376576E+000, 1.2146484E+003, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 3.0785674E-002, 1.3797627E-001, 1.9289377E-002
 5.8700392E+002, 1.2006291E-001, 1.2106772E-001, 2.1357317E-004, 5.1541360E-002, 2.4687751E+002, 2.3797522E+002,-1.0529570E+001, 1.0850706E+003, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 2.0631477E-002, 1.3824765E-001, 1.9348128E-002
 5.8800172E+002, 1.2200057E-001, 1.2092364E-001, 2.0884228E-004, 5.0409039E-002, 2.4134010E+002, 2.3856835E+002,-6.3521883E+000, 1.1695511E+003, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 2.0245489E-002, 1.3854811E-001, 1.9399775E-002
 5.8900511E+002, 1.1964958E-001, 1.2100266E-001, 2.1458356E-004, 5.1783158E-002, 2.4419780E+002, 2.4072491E+002, 2.0445400E+000, 1.1994380E+003, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 2.5326846E-002, 1.3883300E-001, 1.9468092E-002
 5.9000889E+002, 1.1773810E-001, 1.2079598E-001, 2.1925150E-004, 5.2900357E-002, 2.4289577E+002, 2.4082461E+002,-5.7571430E+000, 1.1315677E+003, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 2.1662389E-002, 1.3909618E-001, 1.9544481E-002
 5.9100715E+002, 1.1999469E-001, 1.2062585E-001, 2.1374160E-004, 5.1581643E-002, 2.3150076E+002, 2.3973594E+002,-1.0542848E+001, 1.0376563E+003, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.8529607E-002, 1.3939075E-001, 1.9588091E-002
 5.9200248E+002, 1.1856639E-001, 1.2044353E-001, 2.1723071E-004, 5.2416644E-002, 2.3239436E+002, 2.4073712E+002,-8.5993093E+000, 1.0962727E+003, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.6062114E-002, 1.3971466E-001, 1.9621235E-002
 5.9300942E+002, 1.2053878E-001, 1.2016095E-001, 2.1241348E-004, 5.1263740E-002, 2.3860645E+002, 2.4353060E+002, 8.1466671E+000, 1.2715419E+003, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 2.1037980E-002, 1.4001432E-001, 1.9678681E-002
 5.9400826E+002, 1.2036507E-001, 1.1995987E-001, 2.1283715E-004, 5.1365184E-002, 2.3429106E+002, 2.4386222E+002, 8.9973652E+000, 1.2890980E+003, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 2.7213793E-002, 1.4027284E-001, 1.9756057E-002
 5.9501128E+002, 1.2090117E-001, 1.1939483E-001, 2.1152822E-004, 5.1051886E-002, 2.2975346E+002, 2.4261058E+002, 1.2365349E+000, 1.1732293E+003, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 2.8231560E-002, 1.4052582E-001, 1.9832708E-002
 5.9600230E+002, 1.2252726E-001, 1.1970821E-001, 2.0755749E-004, 5.0101538E-002, 2.3821578E+002, 2.4510853E+002,-6.1547400E+000, 1.1324544E+003, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 2.1504383E-002, 1.4080638E-001, 1.9898192E-002
 5.9700047E+002, 1.2207700E-001, 1.1985916E-001, 2.0865652E-004, 5.0364543E-002, 2.3700605E+002, 2.4779704E+002, 4.7554510E+000, 1.2858971E+003, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 2.8714996E-002, 1.4109597E-001, 1.9969684E-002
 5.9800693E+002, 1.2254291E-001, 1.1978588E-001, 2.0751850E-004, 5.0092162E-002, 2.3716288E+002, 2.4820299E+002,-6.2983240E+000, 1.0856786E+003, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 2.1845977E-002, 1.4135438E-001, 2.0043846E-002
 5.9900443E+002, 1.2320686E-001, 1.1896232E-001, 2.0589754E-004, 4.9704151E-002, 2.3687114E+002, 2.5508154E+002,-1.2329355E+000, 1.2031145E+003, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.5247630E-002, 1.4165063E-001, 2.0101040E-002
 6.0000162E+002, 1.2202428E-001, 1.1898651E-001, 2.0878539E-004, 5.0395503E-002, 2.3190620E+002, 2.5786081E+002, 1.9582920E+001, 1.3069125E+003, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 2.4805439E-002, 1.4193232E-001, 2.0172894E-002
 6.0100151E+002, 1.2116724E-001, 1.1894372E-001, 2.1087891E-004, 5.0896405E-002, 2.3231058E+002, 2.5822995E+002,-4.2348715E-001, 1.1622250E+003, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.8204782E-002, 1.4216995E-001, 2.0249126E-002
 6.0200681E+002, 1.2053310E-001, 1.1831038E-001, 2.1242831E-004, 5.1267111E-002, 2.3258588E+002, 2.5696921E+002,-1.3339179E+000, 1.2376014E+003, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.3927196E-002, 1.4245837E-001, 2.0315110E-002
 6.0301121E+002, 1.1984385E-001, 1.1773033E-001, 2.1411085E-004, 5.1669866E-002, 2.3810715E+002, 2.6243776E+002, 9.0950088E+000, 1.2472010E+003, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 2.0565438E-002, 1.4272871E-001, 2.0394229E-002
 6.0400192E+002, 1.1989323E-001, 1.1791958E-001, 2.1399097E-004, 5.1641029E-002, 2.4103972E+002, 2.5687101E+002,-2.1506469E+000, 1.1987758E+003, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.6141496E-002, 1.4299292E-001, 2.0467659E-002
 6.0500543E+002, 1.2053250E-001, 1.1845558E-001, 2.1242987E-004, 5.1267335E-002, 2.4029538E+002, 2.6065476E+002, 4.6933372E-001, 1.2254100E+003, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.7920655E-002, 1.4326842E-001, 2.0541453E-002
