s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
Time,"O2 1","O2 2","CO 3","CO2 4","T","Smoke Concentration","Pressure","R1","R2","GAS SOOT"
 6.2400810E+002, 1.1223009E-001, 1.1434852E-001, 2.3276888E-004, 5.6072873E-002, 2.4480168E+002, 3.0847884E+002, 1.0265538E+001, 4.2672445E-004, 4.2672445E-004, 1.7892724E-001
 6.2501071E+002, 1.1231046E-001, 1.1432795E-001, 2.3257273E-004, 5.6025947E-002, 2.4257000E+002, 3.0427626E+002,-6.4241797E+000, 4.1534147E-004, 4.1534147E-004, 1.7925684E-001
 6.2600301E+002, 1.1215646E-001, 1.1419693E-001, 2.3294900E-004, 5.6115966E-002, 2.4324439E+002, 3.0101314E+002,-7.9977427E+000, 3.9748501E-004, 3.9748501E-004, 1.7960292E-001
 6.2701074E+002, 1.1197569E-001, 1.1423113E-001, 2.3339035E-004, 5.6221552E-002, 2.4371915E+002, 3.0575350E+002,-4.0231335E+001, 2.1010683E-004, 2.1010683E-004, 1.7990560E-001
 6.2800912E+002, 1.1233966E-001, 1.1428255E-001, 2.3250168E-004, 5.6008951E-002, 2.4110330E+002, 3.0419500E+002,-2.0118069E+002, 1.3361679E-006, 1.3361679E-006, 1.7998112E-001
 6.2901572E+002, 1.1204225E-001, 1.1405235E-001, 2.3322781E-004, 5.6182665E-002, 2.3958779E+002, 2.9926744E+002,-2.9269743E+002, 1.1677466E-009, 1.1677466E-009, 1.7998858E-001
 6.3001315E+002, 1.1074437E-001, 1.1382556E-001, 2.3639716E-004, 5.6940886E-002, 2.3594372E+002, 2.9534489E+002,-3.1066045E+002, 6.6510552E-010, 6.6510552E-010, 1.7999560E-001
 6.3102381E+002, 1.1048111E-001, 1.1344547E-001, 2.3703994E-004, 5.7094660E-002, 2.3271984E+002, 2.9186498E+002,-3.0096903E+002, 6.6510552E-010, 6.6510552E-010, 1.8000238E-001
 6.3204163E+002, 1.1077347E-001, 1.1328273E-001, 2.3632609E-004, 5.6923882E-002, 2.2857565E+002, 2.7616608E+002,-2.8284786E+002, 6.6510552E-010, 6.6510552E-010, 1.8000911E-001
 6.3300855E+002, 1.0876028E-001, 1.1333948E-001, 2.4124192E-004, 5.8099922E-002, 2.2703568E+002, 2.8173581E+002,-2.6483923E+002, 6.6510552E-010, 6.6510552E-010, 1.8001557E-001
 6.3400092E+002, 1.0837861E-001, 1.1351961E-001, 2.4217388E-004, 5.8322879E-002, 2.2990120E+002, 2.8182616E+002,-2.4880959E+002, 6.6510552E-010, 6.6510552E-010, 1.8002186E-001
 6.3500856E+002, 1.0961312E-001, 1.1380236E-001, 2.3915940E-004, 5.7601711E-002, 2.3684831E+002, 2.7842651E+002,-2.3405650E+002, 6.6510552E-010, 6.6510552E-010, 1.8002818E-001
 6.3601619E+002, 1.1136438E-001, 1.1427482E-001, 2.3488283E-004, 5.6578605E-002, 2.4467155E+002, 2.7790522E+002,-2.2136675E+002, 6.6510552E-010, 6.6510552E-010, 1.8003447E-001
 6.3700704E+002, 1.1563855E-001, 1.1442753E-001, 2.2444558E-004, 5.4081649E-002, 2.4482754E+002, 2.7756266E+002,-2.1067758E+002, 6.6510552E-010, 6.6510552E-010, 1.8004062E-001
 6.3805386E+002, 1.1377653E-001, 1.1458366E-001, 2.2899203E-004, 5.5169317E-002, 2.4408115E+002, 2.9734888E+002,-2.0122304E+002, 6.6510552E-010, 6.6510552E-010, 1.8004684E-001
 6.3903910E+002, 1.1298317E-001, 1.1445629E-001, 2.3092952E-004, 5.5632834E-002, 2.4233932E+002, 2.9991798E+002,-1.9304641E+002, 6.6510552E-010, 6.6510552E-010, 1.8005300E-001
 6.4002435E+002, 1.1338035E-001, 1.1422427E-001, 2.2995963E-004, 5.5400802E-002, 2.3979296E+002, 2.9499668E+002,-1.8584638E+002, 6.6510552E-010, 6.6510552E-010, 1.8005897E-001
 6.4101857E+002, 1.1322425E-001, 1.1417443E-001, 2.3034087E-004, 5.5492007E-002, 2.3584184E+002, 2.9407688E+002,-1.7904827E+002, 6.6510552E-010, 6.6510552E-010, 1.8006496E-001
 6.4204832E+002, 1.1065580E-001, 1.1445975E-001, 2.3661281E-004, 5.6992477E-002, 2.3052872E+002, 2.8665878E+002,-1.7219591E+002, 6.6510552E-010, 6.6510552E-010, 1.8007112E-001
 6.4304779E+002, 1.0890445E-001, 1.1474133E-001, 2.4088984E-004, 5.8015693E-002, 2.2741284E+002, 2.9920988E+002,-1.6509793E+002, 6.6510552E-010, 6.6510552E-010, 1.8007727E-001
 6.4404726E+002, 1.1008927E-001, 1.1440361E-001, 2.3799666E-004, 5.7323541E-002, 2.2600989E+002, 2.9923629E+002,-1.5866757E+002, 6.6510552E-010, 6.6510552E-010, 1.8008329E-001
 6.4500805E+002, 1.1049803E-001, 1.1363947E-001, 2.3699858E-004, 5.7084767E-002, 2.2411706E+002, 2.9537818E+002,-1.5305052E+002, 6.6510552E-010, 6.6510552E-010, 1.8008917E-001
 6.4600655E+002, 1.1004511E-001, 1.1404284E-001, 2.3810453E-004, 5.7349347E-002, 2.2161946E+002, 2.9594862E+002,-1.4823560E+002, 6.6510552E-010, 6.6510552E-010, 1.8009506E-001
 6.4701076E+002, 1.0951645E-001, 1.1490504E-001, 2.3939548E-004, 5.7658189E-002, 2.1891560E+002, 2.9340624E+002,-1.4323648E+002, 6.6510552E-010, 6.6510552E-010, 1.8010111E-001
 6.4801497E+002, 1.0881877E-001, 1.1392836E-001, 2.4109909E-004, 5.8065751E-002, 2.1786325E+002, 2.8490600E+002,-1.3858486E+002, 6.6510552E-010, 6.6510552E-010, 1.8010723E-001
 6.4905056E+002, 1.0874305E-001, 1.1265425E-001, 2.4128398E-004, 5.8109984E-002, 2.1746199E+002, 2.8808394E+002,-1.3408314E+002, 6.6510552E-010, 6.6510552E-010, 1.8011351E-001
 6.5001711E+002, 1.0919377E-001, 1.1242925E-001, 2.4018345E-004, 5.7846698E-002, 2.1729259E+002, 2.9856247E+002,-1.3013238E+002, 6.6510552E-010, 6.6510552E-010, 1.8011976E-001
 6.5105270E+002, 1.0824445E-001, 1.1300614E-001, 2.4250157E-004, 5.8401274E-002, 2.1640736E+002, 3.0044011E+002,-1.2642717E+002, 6.6510552E-010, 6.6510552E-010, 1.8012611E-001
 6.5201925E+002, 1.0834073E-001, 1.1387634E-001, 2.4226654E-004, 5.8345046E-002, 2.1675711E+002, 2.9636828E+002,-1.2290816E+002, 6.6510552E-010, 6.6510552E-010, 1.8013255E-001
 6.5305484E+002, 1.0904825E-001, 1.1329458E-001, 2.4053875E-004, 5.7931699E-002, 2.1732351E+002, 3.0268760E+002,-1.1958656E+002, 6.6510552E-010, 6.6510552E-010, 1.8013904E-001
 6.5401449E+002, 1.0942783E-001, 1.1379198E-001, 2.3961181E-004, 5.7709941E-002, 2.1662120E+002, 3.0479698E+002,-1.1636616E+002, 6.6510552E-010, 6.6510552E-010, 1.8014552E-001
 6.5506074E+002, 1.0980803E-001, 1.1662836E-001, 2.3868348E-004, 5.7487853E-002, 2.1597817E+002, 3.0049968E+002,-1.1313311E+002, 6.6510552E-010, 6.6510552E-010, 1.8015200E-001
 6.5600572E+002, 1.0970330E-001, 1.1790125E-001, 2.3893931E-004, 5.7549058E-002, 2.1400219E+002, 2.8486617E+002,-1.1046472E+002, 6.6510552E-010, 6.6510552E-010, 1.8015847E-001
 6.5701819E+002, 1.0895632E-001, 1.1774521E-001, 2.4076329E-004, 5.7985418E-002, 2.1199167E+002, 2.9089669E+002,-1.0780649E+002, 6.6510552E-010, 6.6510552E-010, 1.8016487E-001
 6.5803067E+002, 1.0931307E-001, 1.1759461E-001, 2.3989206E-004, 5.7776988E-002, 2.0976357E+002, 3.0000216E+002,-1.0504375E+002, 6.6510552E-010, 6.6510552E-010, 1.8017153E-001
 6.5904314E+002, 1.0950820E-001, 1.1781143E-001, 2.3941542E-004, 5.7662958E-002, 2.0909197E+002, 3.0671904E+002,-1.0242253E+002, 6.6510552E-010, 6.6510552E-010, 1.8017823E-001
 6.6005562E+002, 1.0900189E-001, 1.1788568E-001, 2.4065168E-004, 5.7958715E-002, 2.0708883E+002, 3.0332692E+002,-9.9886590E+001, 6.6510552E-010, 6.6510552E-010, 1.8018496E-001
 6.6100059E+002, 1.0830135E-001, 1.1778169E-001, 2.4236251E-004, 5.8368007E-002, 2.0588184E+002, 3.0066421E+002,-9.7493852E+001, 6.6510552E-010, 6.6510552E-010, 1.8019148E-001
 6.6201307E+002, 1.0875494E-001, 1.1777965E-001, 2.4125556E-004, 5.8103185E-002, 2.0605784E+002, 2.9948131E+002,-9.5217428E+001, 6.6510552E-010, 6.6510552E-010, 1.8019798E-001
 6.6302554E+002, 1.1055228E-001, 1.1776903E-001, 2.3686665E-004, 5.7053204E-002, 2.0469686E+002, 2.9785591E+002,-9.2884339E+001, 6.6510552E-010, 6.6510552E-010, 1.8020468E-001
 6.6403801E+002, 1.1092365E-001, 1.1688564E-001, 2.3595944E-004, 5.6836168E-002, 2.0277975E+002, 2.9487596E+002,-9.0552808E+001, 6.6510552E-010, 6.6510552E-010, 1.8021136E-001
 6.6500324E+002, 1.1036130E-001, 1.1544037E-001, 2.3733250E-004, 5.7164652E-002, 2.0093522E+002, 2.9949639E+002,-8.8190266E+001, 6.6510552E-010, 6.6510552E-010, 1.8021787E-001
 6.6605096E+002, 1.1066357E-001, 1.1487953E-001, 2.3659414E-004, 5.6988011E-002, 1.9887718E+002, 2.9998717E+002,-8.5963565E+001, 6.6510552E-010, 6.6510552E-010, 1.8022446E-001
 6.6704094E+002, 1.1094175E-001, 1.1475290E-001, 2.3591497E-004, 5.6825529E-002, 1.9648953E+002, 3.0070975E+002,-8.3953466E+001, 6.6510552E-010, 6.6510552E-010, 1.8023114E-001
 6.6803092E+002, 1.1054758E-001, 1.1472203E-001, 2.3687767E-004, 5.7055841E-002, 1.9489969E+002, 2.9589832E+002,-8.1877505E+001, 6.6510552E-010, 6.6510552E-010, 1.8023765E-001
 6.6904730E+002, 1.1026107E-001, 1.1465754E-001, 2.3757732E-004, 5.7223222E-002, 1.9322724E+002, 2.9006680E+002,-7.9573420E+001, 6.6510552E-010, 6.6510552E-010, 1.8024427E-001
 6.7006368E+002, 1.1019197E-001, 1.1455550E-001, 2.3774599E-004, 5.7263574E-002, 1.9264627E+002, 2.9250009E+002,-7.7466592E+001, 6.6510552E-010, 6.6510552E-010, 1.8025095E-001
 6.7100746E+002, 1.0971807E-001, 1.1450547E-001, 2.3890329E-004, 5.7540440E-002, 1.9205272E+002, 2.8803923E+002,-7.5599075E+001, 6.6510552E-010, 6.6510552E-010, 1.8025739E-001
 6.7202384E+002, 1.0881138E-001, 1.1448544E-001, 2.4111713E-004, 5.8070067E-002, 1.9152755E+002, 2.9670183E+002,-7.3809116E+001, 6.6510552E-010, 6.6510552E-010, 1.8026389E-001
 6.7304022E+002, 1.0914450E-001, 1.1448318E-001, 2.4030332E-004, 5.7875376E-002, 1.9060168E+002, 2.9648857E+002,-7.1995128E+001, 6.6510552E-010, 6.6510552E-010, 1.8027069E-001
 6.7407838E+002, 1.0926304E-001, 1.1489591E-001, 2.4001386E-004, 5.7806125E-002, 1.9053639E+002, 2.9899671E+002,-7.0221244E+001, 6.6510552E-010, 6.6510552E-010, 1.8027762E-001
 6.7503668E+002, 1.0882702E-001, 1.1706668E-001, 2.4107872E-004, 5.8060877E-002, 1.9013049E+002, 3.1201890E+002,-6.8460556E+001, 6.6510552E-010, 6.6510552E-010, 1.8028437E-001
 6.7607484E+002, 1.0955862E-001, 1.2168128E-001, 2.3929235E-004, 5.7633516E-002, 1.8743290E+002, 3.0906684E+002,-6.6809778E+001, 6.6510552E-010, 6.6510552E-010, 1.8029111E-001
 6.7702331E+002, 1.1066860E-001, 1.2390761E-001, 2.3658195E-004, 5.6985095E-002, 1.8436917E+002, 3.0612524E+002,-6.5367669E+001, 6.6510552E-010, 6.6510552E-010, 1.8029782E-001
 6.7800368E+002, 1.1103141E-001, 1.2423872E-001, 2.3569603E-004, 5.6773149E-002, 1.8331166E+002, 3.0195835E+002,-6.4164088E+001, 6.6510552E-010, 6.6510552E-010, 1.8030431E-001
 6.7905408E+002, 1.1112933E-001, 1.2421242E-001, 2.3545706E-004, 5.6715981E-002, 1.8297036E+002, 2.9047430E+002,-6.2996395E+001, 6.6510552E-010, 6.6510552E-010, 1.8031117E-001
 6.8004845E+002, 1.1138106E-001, 1.2426860E-001, 2.3484238E-004, 5.6568928E-002, 1.8243600E+002, 2.9007176E+002,-6.1659262E+001, 6.6510552E-010, 6.6510552E-010, 1.8031812E-001
 6.8104983E+002, 1.1174479E-001, 1.2418174E-001, 2.3395419E-004, 5.6356443E-002, 1.8236603E+002, 3.0367563E+002,-6.0285520E+001, 6.6510552E-010, 6.6510552E-010, 1.8032490E-001
 6.8204560E+002, 1.1165929E-001, 1.2416356E-001, 2.3416295E-004, 5.6406384E-002, 1.8259139E+002, 3.1422046E+002,-5.9076075E+001, 6.6510552E-010, 6.6510552E-010, 1.8033169E-001
 6.8303445E+002, 1.1152836E-001, 1.2444850E-001, 2.3448263E-004, 5.6482863E-002, 1.8210325E+002, 3.1945251E+002,-5.7920344E+001, 6.6510552E-010, 6.6510552E-010, 1.8033849E-001
 6.8402329E+002, 1.1338196E-001, 1.2489818E-001, 2.2995636E-004, 5.5400021E-002, 1.8247375E+002, 3.0552151E+002,-5.6772803E+001, 6.6510552E-010, 6.6510552E-010, 1.8034526E-001
 6.8501214E+002, 1.1512619E-001, 1.2517931E-001, 2.2569716E-004, 5.4381070E-002, 1.8246029E+002, 3.0385894E+002,-5.5726931E+001, 6.6510552E-010, 6.6510552E-010, 1.8035206E-001
 6.8600099E+002, 1.1747128E-001, 1.2529256E-001, 2.1997082E-004, 5.3011129E-002, 1.8222246E+002, 2.9607789E+002,-5.4706951E+001, 6.6510552E-010, 6.6510552E-010, 1.8035890E-001
 6.8706591E+002, 1.1879845E-001, 1.2547719E-001, 2.1673004E-004, 5.2235820E-002, 1.8055614E+002, 3.1459522E+002,-5.3675017E+001, 6.6510552E-010, 6.6510552E-010, 1.8036603E-001
 6.8805476E+002, 1.1732540E-001, 1.2577413E-001, 2.2032699E-004, 5.3096338E-002, 1.7889571E+002, 3.1094780E+002,-5.2628570E+001, 6.6510552E-010, 6.6510552E-010, 1.8037318E-001
 6.8904360E+002, 1.1608552E-001, 1.2594956E-001, 2.2335441E-004, 5.3820603E-002, 1.7774542E+002, 3.1339878E+002,-5.1619104E+001, 6.6510552E-010, 6.6510552E-010, 1.8038009E-001
 6.9003245E+002, 1.1542904E-001, 1.2600022E-001, 2.2495764E-004, 5.4204151E-002, 1.7644320E+002, 3.1099464E+002,-5.0643425E+001, 6.6510552E-010, 6.6510552E-010, 1.8038704E-001
 6.9102130E+002, 1.1487156E-001, 1.2601616E-001, 2.2631915E-004, 5.4529872E-002, 1.7511844E+002, 3.1280701E+002,-4.9713577E+001, 6.6510552E-010, 6.6510552E-010, 1.8039402E-001
 6.9201015E+002, 1.1448487E-001, 1.2589160E-001, 2.2726281E-004, 5.4755629E-002, 1.7430115E+002, 3.1102944E+002,-4.8814562E+001, 6.6510552E-010, 6.6510552E-010, 1.8040103E-001
 6.9300661E+002, 1.1429131E-001, 1.2542026E-001, 2.2773508E-004, 5.4868613E-002, 1.7391683E+002, 2.9551657E+002,-4.7905550E+001, 6.6510552E-010, 6.6510552E-010, 1.8040808E-001
 6.9401067E+002, 1.1419591E-001, 1.2476383E-001, 2.2796812E-004, 5.4924364E-002, 1.7367758E+002, 3.1197538E+002,-4.6998862E+001, 6.6510552E-010, 6.6510552E-010, 1.8041518E-001
 6.9501473E+002, 1.1419794E-001, 1.2424866E-001, 2.2796323E-004, 5.4923194E-002, 1.7338309E+002, 3.1197963E+002,-4.6168279E+001, 6.6510552E-010, 6.6510552E-010, 1.8042233E-001
 6.9601879E+002, 1.1426451E-001, 1.2368006E-001, 2.2780059E-004, 5.4884284E-002, 1.7309047E+002, 3.1709845E+002,-4.5364115E+001, 6.6510552E-010, 6.6510552E-010, 1.8042950E-001
 6.9702285E+002, 1.1444879E-001, 1.2306404E-001, 2.2735070E-004, 5.4776655E-002, 1.7262883E+002, 3.1901803E+002,-4.4598445E+001, 6.6510552E-010, 6.6510552E-010, 1.8043666E-001
 6.9803528E+002, 1.1477853E-001, 1.2214227E-001, 2.2654567E-004, 5.4584063E-002, 1.7197184E+002, 3.1180427E+002,-4.3781754E+001, 6.6510552E-010, 6.6510552E-010, 1.8044387E-001
 6.9904771E+002, 1.1523050E-001, 1.2263959E-001, 2.2544195E-004, 5.4320016E-002, 1.7121233E+002, 3.0767667E+002,-4.2924750E+001, 6.6510552E-010, 6.6510552E-010, 1.8045110E-001
 7.0006014E+002, 1.1559423E-001, 1.2440171E-001, 2.2455365E-004, 5.4107503E-002, 1.7054119E+002, 3.0796059E+002,-4.2157096E+001, 6.6510552E-010, 6.6510552E-010, 1.8045835E-001
 7.0103423E+002, 1.1568889E-001, 1.2447702E-001, 2.2432253E-004, 5.4052211E-002, 1.7000484E+002, 3.1013050E+002,-4.1450783E+001, 6.6510552E-010, 6.6510552E-010, 1.8046546E-001
 7.0206459E+002, 1.1564470E-001, 1.2311891E-001, 2.2443055E-004, 5.4078053E-002, 1.6954733E+002, 3.1202878E+002,-4.0892457E+001, 6.6510552E-010, 6.6510552E-010, 1.8047262E-001
 7.0301569E+002, 1.1567897E-001, 1.2108720E-001, 2.2434691E-004, 5.4058043E-002, 1.6909332E+002, 3.1242552E+002,-4.0344985E+001, 6.6510552E-010, 6.6510552E-010, 1.8047976E-001
 7.0404605E+002, 1.1579531E-001, 1.2095907E-001, 2.2406285E-004, 5.3990087E-002, 1.6860568E+002, 3.1009135E+002,-3.9733122E+001, 6.6510552E-010, 6.6510552E-010, 1.8048693E-001
 7.0507641E+002, 1.1593862E-001, 1.2205562E-001, 2.2371298E-004, 5.3906385E-002, 1.6808542E+002, 3.0800882E+002,-3.9113129E+001, 6.6510552E-010, 6.6510552E-010, 1.8049441E-001
 7.0605864E+002, 1.1603041E-001, 1.2348598E-001, 2.2348889E-004, 5.3852775E-002, 1.6765957E+002, 3.1641292E+002,-3.8509558E+001, 6.6510552E-010, 6.6510552E-010, 1.8050171E-001
 7.0707253E+002, 1.1598490E-001, 1.2440365E-001, 2.2359996E-004, 5.3879347E-002, 1.6739318E+002, 3.2118324E+002,-3.7893860E+001, 6.6510552E-010, 6.6510552E-010, 1.8050902E-001
 7.0801622E+002, 1.1584425E-001, 1.2524171E-001, 2.2394329E-004, 5.3961482E-002, 1.6724688E+002, 3.2303759E+002,-3.7233249E+001, 6.6510552E-010, 6.6510552E-010, 1.8051617E-001
 7.0905429E+002, 1.1575169E-001, 1.2566783E-001, 2.2416922E-004, 5.4015533E-002, 1.6710539E+002, 3.2312123E+002,-3.6696813E+001, 6.6510552E-010, 6.6510552E-010, 1.8052342E-001
 7.1009235E+002, 1.1571797E-001, 1.2580185E-001, 2.2425160E-004, 5.4035240E-002, 1.6685894E+002, 3.2102790E+002,-3.6119956E+001, 6.6510552E-010, 6.6510552E-010, 1.8053104E-001
 7.1103605E+002, 1.1578855E-001, 1.2603940E-001, 2.2407924E-004, 5.3994007E-002, 1.6645366E+002, 3.2390538E+002,-3.5538247E+001, 6.6510552E-010, 6.6510552E-010, 1.8053831E-001
 7.1207411E+002, 1.1600350E-001, 1.2689908E-001, 2.2355432E-004, 5.3868427E-002, 1.6586948E+002, 3.2180825E+002,-3.5018975E+001, 6.6510552E-010, 6.6510552E-010, 1.8054560E-001
 7.1301781E+002, 1.1635582E-001, 1.2860350E-001, 2.2269401E-004, 5.3662611E-002, 1.6534129E+002, 3.0683930E+002,-3.4495783E+001, 6.6510552E-010, 6.6510552E-010, 1.8055290E-001
 7.1405587E+002, 1.1656885E-001, 1.2935267E-001, 2.2217400E-004, 5.3538206E-002, 1.6509372E+002, 3.0682228E+002,-3.3994178E+001, 6.6510552E-010, 6.6510552E-010, 1.8056020E-001
 7.1506851E+002, 1.1657213E-001, 1.3001294E-001, 2.2216605E-004, 5.3536305E-002, 1.6501773E+002, 3.0799514E+002,-3.3518493E+001, 6.6510552E-010, 6.6510552E-010, 1.8056774E-001
 7.1602851E+002, 1.1637196E-001, 1.3056786E-001, 2.2265465E-004, 5.3653195E-002, 1.6490640E+002, 3.0711135E+002,-3.3119272E+001, 6.6510552E-010, 6.6510552E-010, 1.8057505E-001
 7.1703860E+002, 1.1615166E-001, 1.3019692E-001, 2.2319254E-004, 5.3781878E-002, 1.6443096E+002, 3.1607357E+002,-3.2607305E+001, 6.6510552E-010, 6.6510552E-010, 1.8058238E-001
 7.1804870E+002, 1.1639014E-001, 1.2922962E-001, 2.2261021E-004, 5.3642564E-002, 1.6401846E+002, 3.1311192E+002,-3.2144693E+001, 6.6510552E-010, 6.6510552E-010, 1.8058991E-001
 7.1905879E+002, 1.1650361E-001, 1.2857218E-001, 2.2233301E-004, 5.3576248E-002, 1.6364248E+002, 3.1188121E+002,-3.1716101E+001, 6.6510552E-010, 6.6510552E-010, 1.8059746E-001
 7.2006888E+002, 1.1648618E-001, 1.2832044E-001, 2.2237524E-004, 5.3586350E-002, 1.6289259E+002, 3.2500709E+002,-3.1288457E+001, 6.6510552E-010, 6.6510552E-010, 1.8060501E-001
 7.2104958E+002, 1.1661716E-001, 1.2827855E-001, 2.2205493E-004, 5.3509720E-002, 1.6226030E+002, 3.1793338E+002,-3.0890619E+001, 6.6510552E-010, 6.6510552E-010, 1.8061247E-001
 7.2200930E+002, 1.1684148E-001, 1.2900683E-001, 2.2150702E-004, 5.3378641E-002, 1.6201723E+002, 3.2121217E+002,-3.0545191E+001, 6.6510552E-010, 6.6510552E-010, 1.8061976E-001
 7.2300184E+002, 1.1697758E-001, 1.2981684E-001, 2.2117516E-004, 5.3299248E-002, 1.6180178E+002, 3.2627680E+002,-3.0141190E+001, 6.6510552E-010, 6.6510552E-010, 1.8062713E-001
 7.2407324E+002, 1.1705188E-001, 1.3006195E-001, 2.2099391E-004, 5.3255889E-002, 1.6172289E+002, 3.1939935E+002,-2.9768938E+001, 6.6510552E-010, 6.6510552E-010, 1.8063489E-001
 7.2502089E+002, 1.1711751E-001, 1.3045091E-001, 2.2083388E-004, 5.3217603E-002, 1.6179828E+002, 3.1872665E+002,-2.9475309E+001, 6.6510552E-010, 6.6510552E-010, 1.8064254E-001
 7.2600093E+002, 1.1706859E-001, 1.3070003E-001, 2.2095300E-004, 5.3246100E-002, 1.6140302E+002, 3.1408207E+002,-2.9097637E+001, 6.6510552E-010, 6.6510552E-010, 1.8064988E-001
 7.2705685E+002, 1.1679746E-001, 1.3077009E-001, 2.2161422E-004, 5.3404288E-002, 1.6091574E+002, 3.1698440E+002,-2.8750088E+001, 6.6510552E-010, 6.6510552E-010, 1.8065763E-001
 7.2801437E+002, 1.1669819E-001, 1.3058529E-001, 2.2185639E-004, 5.3462222E-002, 1.6069252E+002, 3.2054363E+002,-2.8454579E+001, 6.6510552E-010, 6.6510552E-010, 1.8066533E-001
 7.2901977E+002, 1.1679275E-001, 1.3016047E-001, 2.2162617E-004, 5.3407145E-002, 1.6063383E+002, 2.9762200E+002,-2.8113562E+001, 6.6510552E-010, 6.6510552E-010, 1.8067287E-001
 7.3007304E+002, 1.1669670E-001, 1.2978479E-001, 2.2186060E-004, 5.3463229E-002, 1.6100154E+002, 3.0013799E+002,-2.7716385E+001, 6.6510552E-010, 6.6510552E-010, 1.8068077E-001
 7.3103854E+002, 1.1669596E-001, 1.2975781E-001, 2.2186177E-004, 5.3463509E-002, 1.6087043E+002, 3.2054841E+002,-2.7382010E+001, 6.6510552E-010, 6.6510552E-010, 1.8068851E-001
 7.3205541E+002, 1.1697527E-001, 1.3029352E-001, 2.2117937E-004, 5.3300256E-002, 1.6015654E+002, 3.2152069E+002,-2.7061354E+001, 6.6510552E-010, 6.6510552E-010, 1.8069614E-001
 7.3301875E+002, 1.1716831E-001, 1.3048148E-001, 2.2070819E-004, 5.3187531E-002, 1.5956619E+002, 3.0379914E+002,-2.6683326E+001, 6.6510552E-010, 6.6510552E-010, 1.8070378E-001
 7.3407842E+002, 1.1736847E-001, 1.3051116E-001, 2.2021967E-004, 5.3070661E-002, 1.5917937E+002, 2.9670163E+002,-2.6325682E+001, 6.6510552E-010, 6.6510552E-010, 1.8071159E-001
 7.3504176E+002, 1.1753530E-001, 1.3053397E-001, 2.1981237E-004, 5.2973222E-002, 1.5865566E+002, 3.0973475E+002,-2.5995797E+001, 6.6510552E-010, 6.6510552E-010, 1.8071942E-001
 7.3600510E+002, 1.1764111E-001, 1.3044510E-001, 2.1955403E-004, 5.2911416E-002, 1.5824594E+002, 3.0942688E+002,-2.5696692E+001, 6.6510552E-010, 6.6510552E-010, 1.8072690E-001
 7.3706477E+002, 1.1779945E-001, 1.3044695E-001, 2.1916752E-004, 5.2818950E-002, 1.5753849E+002, 3.0697136E+002,-2.5393476E+001, 6.6510552E-010, 6.6510552E-010, 1.8073475E-001
 7.3800552E+002, 1.1799840E-001, 1.3047736E-001, 2.1868151E-004, 5.2702679E-002, 1.5669691E+002, 2.9702654E+002,-2.5099342E+001, 6.6510552E-010, 6.6510552E-010, 1.8074250E-001
 7.3902601E+002, 1.1793472E-001, 1.3033299E-001, 2.1883692E-004, 5.2739859E-002, 1.5669070E+002, 3.0220042E+002,-2.4860195E+001, 6.6510552E-010, 6.6510552E-010, 1.8075008E-001
 7.4005499E+002, 1.1795324E-001, 1.2985858E-001, 2.1879182E-004, 5.2729069E-002, 1.5650958E+002, 3.0487236E+002,-2.4580162E+001, 6.6510552E-010, 6.6510552E-010, 1.8075807E-001
 7.4108398E+002, 1.1817852E-001, 1.2929351E-001, 2.1824149E-004, 5.2597412E-002, 1.5576602E+002, 3.1054030E+002,-2.4248491E+001, 6.6510552E-010, 6.6510552E-010, 1.8076607E-001
 7.4201942E+002, 1.1849911E-001, 1.2896004E-001, 2.1745825E-004, 5.2410032E-002, 1.5508709E+002, 3.1476695E+002,-2.3976478E+001, 6.6510552E-010, 6.6510552E-010, 1.8077370E-001
 7.4304840E+002, 1.1884672E-001, 1.2897624E-001, 2.1660930E-004, 5.2206933E-002, 1.5446241E+002, 3.1348923E+002,-2.3715290E+001, 6.6510552E-010, 6.6510552E-010, 1.8078134E-001
 7.4407739E+002, 1.1912108E-001, 1.2931764E-001, 2.1593932E-004, 5.2046651E-002, 1.5387562E+002, 3.1179358E+002,-2.3456269E+001, 6.6510552E-010, 6.6510552E-010, 1.8078935E-001
 7.4501283E+002, 1.1926940E-001, 1.2949771E-001, 2.1557715E-004, 5.1960008E-002, 1.5354368E+002, 3.1089677E+002,-2.3217110E+001, 6.6510552E-010, 6.6510552E-010, 1.8079700E-001
 7.4604182E+002, 1.1937988E-001, 1.2936801E-001, 2.1530746E-004, 5.1895488E-002, 1.5324677E+002, 3.0662170E+002,-2.2975073E+001, 6.6510552E-010, 6.6510552E-010, 1.8080466E-001
 7.4707638E+002, 1.1953302E-001, 1.2917203E-001, 2.1493352E-004, 5.1806028E-002, 1.5291162E+002, 3.0166512E+002,-2.2722477E+001, 6.6510552E-010, 6.6510552E-010, 1.8081271E-001
 7.4803972E+002, 1.1975183E-001, 1.2916521E-001, 2.1439911E-004, 5.1678179E-002, 1.5249608E+002, 2.9921850E+002,-2.2467522E+001, 6.6510552E-010, 6.6510552E-010, 1.8082051E-001
 7.4900306E+002, 1.1979969E-001, 1.2926814E-001, 2.1428207E-004, 5.1650179E-002, 1.5201692E+002, 2.9997299E+002,-2.2235988E+001, 6.6510552E-010, 6.6510552E-010, 1.8082803E-001
